time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02205,0.00000,0.00000,0.00013,-0.00000,0.00000,0.00000,-3.00305,-16.13532,0.00661,50.99020,0.00000,0.00013,16.41240,0.00000,2.80583,0.00000
0.08089,0.00001,-0.01954,0.00307,0.00000,-1.01632,0.07784,-3.92479,-20.98142,0.00832,50.97103,0.00384,0.00307,21.34535,0.00000,1.98333,0.00000
0.11816,0.00039,-0.16027,0.00603,0.03909,-3.51804,0.05287,-4.23690,-22.42510,0.00921,50.83313,0.03181,0.00603,22.82184,0.00000,1.77100,0.00000
0.14936,0.00354,-0.36938,0.00791,0.03909,-5.94157,0.03084,-4.34826,-22.84051,0.01000,50.62874,0.07591,0.00791,23.25073,0.00000,1.30433,0.00000
0.17611,0.00581,-0.67036,0.00881,0.00000,-9.45961,0.03965,-4.39918,-22.92004,0.01040,50.33418,0.13717,0.00881,23.33840,0.00000,1.23987,0.00000
0.20124,0.00445,-0.96550,0.00976,-0.03909,-11.45316,0.04406,-4.43592,-22.88404,0.01077,50.04469,0.19371,0.00976,23.31001,0.00000,1.17688,0.00000
0.22652,-0.00180,-1.34084,0.00953,-0.31271,-13.44672,-0.01762,-4.46966,-22.77290,0.01102,49.67573,0.26119,0.00953,23.20738,0.00000,1.21975,0.00000
0.25233,-0.01165,-1.75138,0.00869,-0.58634,-16.06570,-0.03672,-4.45313,-22.66095,0.01080,49.27166,0.33205,0.00869,23.09435,0.00000,1.26642,0.00000
0.27886,-0.03298,-2.23629,0.00628,-0.78179,-17.55109,-0.13365,-4.40279,-22.51868,0.01038,48.79256,0.40624,0.00628,22.94506,0.00000,1.21596,0.00000
0.30411,-0.05888,-2.77785,0.00303,-1.05541,-20.09189,-0.13806,-4.32182,-22.35486,0.01004,48.25720,0.48704,0.00303,22.76879,0.00000,1.25300,0.00000
0.33574,-0.10185,-3.50307,-0.00093,-1.32904,-22.51543,-0.11456,-4.20658,-22.13244,0.00977,47.53880,0.58713,0.00093,22.52866,0.00000,1.22500,0.00000
0.36086,-0.13962,-4.16560,-0.00416,-1.48539,-25.25168,-0.12778,-4.08669,-21.92395,0.01037,46.88303,0.68003,0.00416,22.30159,0.00000,1.17192,0.00000
0.38674,-0.17761,-4.86711,-0.00693,-1.44630,-26.89343,-0.10281,-3.97858,-21.66053,0.01003,46.18936,0.78035,0.00693,22.02289,0.00000,1.18008,0.00000
0.41198,-0.20807,-5.59593,-0.01022,-1.21177,-28.57427,-0.13953,-3.84981,-21.38246,0.00954,45.47091,0.89342,0.01022,21.72626,0.00000,1.25942,0.00000
0.43760,-0.23153,-6.36774,-0.01383,-0.70361,-29.47332,-0.13953,-3.69979,-21.07443,0.00891,44.71238,1.02178,0.01383,21.39673,0.00000,1.08908,0.00000
0.46261,-0.26604,-7.17259,-0.01830,-0.89905,-31.46688,-0.18652,-3.53439,-20.74236,0.00854,43.91967,1.14579,0.01830,21.04133,0.00000,1.26321,0.00000
0.49191,-0.31429,-8.09045,-0.02445,-1.17268,-33.53861,-0.20121,-3.34893,-20.34659,0.00823,43.01423,1.27848,0.02445,20.62035,0.00000,1.19700,0.00000
0.51964,-0.36649,-9.12536,-0.02961,-0.97723,-35.21945,-0.22324,-3.13773,-19.88920,0.00812,41.99453,1.43026,0.02961,20.13519,0.00000,1.18854,0.00000
0.54410,-0.42158,-10.07402,-0.03522,-0.93814,-36.50940,-0.24087,-2.92758,-19.42378,0.00866,41.05886,1.56229,0.03522,19.64317,0.00000,1.59454,0.00000
0.57930,-0.50505,-11.40677,-0.04394,-1.05541,-37.91661,-0.23352,-2.67090,-18.73630,0.00736,39.74408,1.74181,0.04394,18.92571,0.00000,1.52542,0.00000
0.61594,-0.58431,-12.79032,-0.05151,-0.62543,-40.57468,-0.18359,-2.37793,-18.10833,0.00721,38.38248,1.93543,0.05151,18.26379,0.00000,1.42333,0.00000
