time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.03003,0.00000,0.00000,0.00126,-0.00000,0.00000,0.00000,6.95129,0.14165,0.00380,20.00000,0.00000,0.00126,6.95274,0.00000,2.61450,0.00000
0.10063,0.01954,-0.00394,-0.00251,0.54725,-0.19545,-0.05140,9.02692,0.19070,0.00530,19.98046,0.00394,0.00251,9.02893,0.00000,1.86579,0.00000
0.14545,0.22667,-0.01637,-0.00311,4.80798,-0.19545,-0.01175,9.60977,0.20423,0.00620,19.77334,0.01637,0.00311,9.61194,0.00000,1.63625,0.00000
0.18914,0.56675,-0.01777,-0.00272,8.87327,-0.00000,-0.00294,9.68353,0.18511,0.00739,19.43326,0.01777,0.00272,9.68530,0.00000,1.57413,0.00000
0.22691,1.13352,-0.02418,-0.00389,12.97764,-0.07818,-0.03084,9.50323,0.14596,0.01038,18.86650,0.02418,0.00389,9.50435,0.00000,1.47554,0.00000
0.26795,1.75309,-0.02341,-0.00362,16.49568,0.07818,0.04553,9.18774,0.09644,0.01363,18.24692,0.02341,0.00362,9.18825,0.00000,1.24921,0.00000
0.30775,2.59155,-0.02699,0.00023,20.20916,0.03909,0.11015,8.75467,0.06762,0.01781,17.40847,0.02699,0.00023,8.75493,0.00000,1.40000,0.00000
0.34481,3.54730,-0.00222,0.00575,24.15718,0.58634,0.18359,8.21392,0.04416,0.02227,16.45270,0.00222,0.00575,8.21404,0.00000,1.37462,0.00000
0.38282,4.53220,0.02830,0.01324,26.93252,0.62543,0.20562,7.61691,0.02574,0.02507,15.46782,0.02830,0.01324,7.61695,0.00000,1.46388,0.00000
0.42527,5.77879,0.06396,0.02234,29.98149,0.54725,0.22177,6.90206,-0.03837,0.02829,14.22135,0.06396,0.02234,6.90216,0.00000,1.37608,0.00000
0.46747,7.01525,0.11019,0.03217,32.67865,0.42998,0.23059,6.15516,-0.10592,0.02956,12.98521,0.11019,0.03217,6.15607,0.00000,1.40379,0.00000
0.50875,8.44706,0.15847,0.04255,33.77314,0.11727,0.26583,5.25072,-0.15877,0.02638,11.55403,0.15847,0.04255,5.25312,0.00000,1.40933,0.00000
0.55017,9.93685,0.22448,0.05371,35.14127,0.07818,0.26143,4.34986,-0.22633,0.02776,10.06565,0.22448,0.05371,4.35575,0.00000,1.56683,0.00000
0.59770,11.73361,0.29771,0.06605,36.43122,-0.46907,0.27318,3.45646,-0.29535,0.02423,8.27175,0.29771,0.06605,3.46905,0.00000,1.47525,0.00000
0.63976,13.19033,0.39526,0.07632,35.80579,-0.11727,0.23793,2.78442,-0.39650,0.02439,6.82113,0.39526,0.07632,2.81251,0.00000,1.65112,0.00000
0.68145,14.63352,0.46497,0.08441,34.67220,-0.97723,0.18212,2.19909,-0.41334,0.02481,5.38659,0.46497,0.08441,2.23760,0.00000,1.49713,0.00000
0.72070,16.00921,0.54886,0.09152,34.12495,-0.70361,0.17184,7.83961,-0.71605,-0.02999,23.99707,0.54886,0.09152,7.87224,1.00000,1.48371,0.00000
0.75994,17.24115,0.64086,0.09647,33.38225,-0.66452,0.04700,9.10333,-0.80849,-0.04882,22.76787,0.64086,0.09647,9.13916,1.00000,1.53417,6.91593
0.79837,18.59289,0.71322,0.09976,32.83500,-1.52448,0.08225,8.95966,-0.80515,-0.05757,21.41898,0.71322,0.09976,8.99576,1.00000,1.20313,6.77241
0.83360,19.86133,0.77594,0.10264,35.57125,-1.83720,0.08518,8.51521,-0.79393,-0.06140,20.15361,0.77594,0.10264,8.55214,1.00000,1.24454,6.32816
0.87101,21.21962,0.84556,0.10564,37.79934,-1.87629,0.08665,7.91748,-0.75638,-0.06257,18.79940,0.84556,0.10564,7.95353,1.00000,1.51142,5.72933
0.91179,22.83089,0.92234,0.10832,39.98834,-2.34536,0.05434,7.26756,-0.68434,-0.05979,17.19387,0.92234,0.10832,7.29971,1.00000,1.46037,5.07641
0.95061,24.43919,1.01053,0.10954,40.65286,-2.03264,0.02791,6.63906,-0.60792,-0.05603,15.59359,1.01053,0.10954,6.66684,1.00000,1.50150,0.00000
0.99033,26.06689,1.12006,0.10871,42.17734,-1.75902,-0.04994,5.91202,-0.46245,-0.05151,13.97806,1.12006,0.10871,5.93008,1.00000,1.48692,0.00000
1.03840,27.88447,1.25483,0.10678,42.68550,-1.25086,-0.03819,5.05846,-0.22141,-0.04670,12.18034,1.25483,0.10678,5.06330,1.00000,1.16375,0.00000
1.07448,29.68321,1.41808,0.10560,43.03731,-0.70361,-0.03819,4.14944,-0.05742,-0.04288,10.41380,1.41808,0.10560,4.14983,1.00000,1.10687,0.00000
1.11923,31.61255,1.57221,0.10369,42.45097,-0.93814,-0.01175,3.14954,-0.00265,-0.03675,8.53354,1.57221,0.10369,3.14954,1.00000,1.37521,0.00000
1.15675,33.15160,1.71890,0.10343,41.66918,-0.39089,-0.01909,2.36641,0.01627,-0.02923,7.06082,1.71890,0.10343,2.36647,1.00000,1.80367,0.00000
1.19525,34.74807,1.88035,0.10222,40.96558,-0.07818,-0.03819,1.58348,0.03667,-0.01920,5.57839,1.88035,0.10222,1.58391,1.00000,1.33963,0.00000
1.23288,36.18916,2.02431,0.10094,39.48018,-0.03909,-0.01322,1.06652,0.02811,-0.01277,4.31513,2.02431,0.10094,1.06689,1.00000,1.25971,0.00000
