time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02939,0.00000,0.00000,0.00122,-0.00000,0.00000,0.00000,0.05203,6.70821,0.34095,20.00000,0.00000,0.74878,6.70841,0.00000,2.53779,0.00000
0.08304,-0.00000,0.00782,0.00425,-0.03909,0.27363,0.15274,0.06974,8.72144,0.44280,19.99218,0.00000,0.74575,8.72172,0.00000,1.23404,0.00000
0.11357,0.01137,0.08800,0.01454,0.27363,1.79811,0.35836,0.09214,9.29816,0.47033,19.91200,0.01137,0.73546,9.29862,0.00000,1.42013,0.00000
0.14629,0.02912,0.21725,0.02918,0.70361,4.26073,0.53314,0.13789,9.42960,0.47382,19.78277,0.02912,0.72082,9.43060,0.00000,1.59279,0.00000
0.17950,0.05299,0.46239,0.05502,1.05541,6.95789,0.81807,0.20900,9.36746,0.46524,19.53768,0.05299,0.69498,9.36979,0.00000,1.61846,0.00000
0.21174,0.11124,0.79246,0.08153,2.11082,9.22507,0.86800,0.31750,9.22557,0.45247,19.20786,0.11124,0.66847,9.23103,0.00000,1.56479,0.00000
0.24310,0.14620,1.17387,0.11440,2.11082,11.45316,1.11034,0.47091,9.01260,0.43606,18.82670,0.14620,0.63560,9.02490,0.00000,1.72229,0.00000
0.27655,0.18420,1.64454,0.15357,2.65807,14.54122,1.18524,0.64923,8.72226,0.41874,18.35639,0.18420,0.59643,8.74639,0.00000,1.59571,0.00000
0.31007,0.23673,2.20043,0.19520,4.14346,15.83116,1.30861,0.81277,8.34255,0.40039,17.80114,0.23673,0.55480,8.38205,0.00000,1.73367,0.00000
0.35390,0.34772,2.98875,0.25539,6.44973,18.21561,1.44814,1.09260,7.83889,0.37158,17.01480,0.34772,0.49461,7.91467,0.00000,1.52454,0.00000
0.38726,0.40729,3.76950,0.30392,6.99698,20.17007,1.49514,1.34095,7.30379,0.34629,16.23561,0.40729,0.44608,7.42586,0.00000,1.27517,0.00000
0.41799,0.44293,4.47905,0.35031,7.66150,21.14730,1.50982,1.44371,6.71981,0.32276,15.52727,0.44293,0.39969,6.87315,0.00000,1.15092,0.00000
0.44689,0.45899,5.18366,0.39507,8.36511,22.04636,1.53185,1.46924,6.20992,0.29478,14.82345,0.45899,0.35493,6.38136,0.00000,1.15879,0.00000
0.47589,0.45468,5.88661,0.43829,8.99054,22.51543,1.51129,1.50357,5.80843,0.26473,14.12071,0.45468,0.31171,5.99989,0.00000,1.25767,0.00000
0.50671,0.46485,6.64696,0.48600,10.43684,22.59361,1.48632,1.61853,5.45547,0.23377,13.36113,0.46485,0.26400,5.69050,0.00000,1.33321,0.00000
0.53938,0.43048,7.44611,0.53320,10.94500,22.78905,1.46283,1.80586,5.09494,0.20251,12.56127,0.43048,0.21680,5.40551,0.00000,1.42567,0.00000
0.58045,0.39459,8.52134,0.58998,12.46948,22.74997,1.37470,1.86781,4.53953,0.16541,11.48544,0.39459,0.16002,4.90877,0.00000,1.50587,0.00000
0.62070,0.31500,9.51660,0.64333,12.46948,22.28090,1.29246,1.89246,3.75794,0.13742,10.48813,0.31500,0.10667,4.20755,0.00000,1.66454,0.00000
0.65280,0.25246,10.37198,0.68135,13.48580,21.69456,1.13677,1.90443,3.06257,0.11775,9.63133,0.25246,0.06865,3.60641,0.00000,1.61117,0.00000
0.68770,0.19490,11.18810,0.71850,14.26759,20.17007,1.06921,1.95329,2.53639,0.09493,8.81406,0.19490,0.03150,3.20134,0.00000,1.93929,0.00000
0.72378,0.14033,12.02282,0.75422,14.11123,18.84104,0.97375,1.95563,2.21336,0.06817,7.97841,0.14033,0.00422,2.95355,0.00000,1.47729,0.00000
0.76166,0.12208,12.79354,0.79069,14.50213,16.30023,0.93703,2.03862,1.81208,0.05834,7.20750,0.12208,0.04069,2.72757,0.00000,1.36588,0.00000
0.79340,0.10904,13.56187,0.81944,14.58031,15.08847,0.90178,2.09515,1.48295,0.05407,6.43905,0.10904,0.06944,2.56686,0.00000,1.20750,0.00000
0.82554,0.12198,14.14165,0.84595,14.50213,12.78220,0.81072,2.06538,1.26893,0.06953,5.85962,0.12198,0.09595,2.42404,0.00000,1.41954,0.00000
0.85616,0.20822,14.75573,0.86758,15.44027,10.67138,0.71673,2.11500,1.05853,0.09151,5.24840,0.20822,0.11758,2.36510,0.00000,1.22296,0.00000
0.89279,0.31017,15.37858,0.89284,14.97120,9.14689,0.68295,11.85914,2.88335,-0.00775,39.82878,2.82158,0.14284,12.20463,1.00000,1.50967,0.00000
0.93038,0.44729,15.92034,0.91397,14.73666,6.76245,0.38186,14.78229,3.15831,-0.04534,39.29034,2.63516,0.16397,15.11592,1.00000,1.28275,12.84087
0.95925,0.65967,16.49493,0.92575,17.98107,5.78521,0.38480,15.59270,3.04170,-0.06581,38.68641,2.49314,0.17575,15.88661,1.00000,1.25213,13.62373
0.98834,0.91210,17.04384,0.93769,20.36552,4.76889,0.40242,15.76910,2.84077,-0.08402,38.08485,2.39869,0.18769,16.02293,1.00000,1.28304,13.77104
1.02255,1.25044,17.71924,0.95031,23.21904,3.90893,0.34221,15.72640,2.61638,-0.09795,37.33086,2.30557,0.20031,15.94256,1.00000,1.82321,13.70157
1.05636,1.76471,18.64659,0.96288,28.18338,3.55713,0.37158,15.63260,2.40039,-0.11065,36.27068,2.21907,0.21288,15.81582,1.00000,1.55313,13.58554
1.09360,2.38378,19.70397,0.97693,31.50597,2.73625,0.37452,15.55720,2.15941,-0.12513,35.04541,2.14764,0.22693,15.70635,1.00000,1.49625,0.00000
1.12457,3.00668,20.67953,0.98553,34.98491,1.13359,0.24087,15.44865,1.95992,-0.14014,33.88898,2.12478,0.23553,15.57248,1.00000,1.24337,0.00000
1.15914,3.71703,21.78442,0.99265,39.87107,0.58634,0.22618,15.20033,1.78656,-0.16169,32.57689,2.10294,0.24265,15.30496,1.00000,1.23521,0.00000
1.18693,4.33716,22.79641,1.00074,41.63009,1.17268,0.29961,14.86941,1.61130,-0.18082,31.39044,2.05756,0.25074,14.95646,1.00000,1.29179,0.00000
1.21859,4.98074,23.88366,1.01086,44.05363,1.21177,0.31577,14.35200,1.43612,-0.19342,30.12708,1.98996,0.26086,14.42367,1.00000,1.34371,0.00000
1.24907,5.85354,25.25571,1.01983,47.57166,0.35180,0.30402,13.66296,1.27521,-0.19982,28.50267,1.95509,0.26983,13.72234,1.00000,1.49713,0.00000
1.27891,6.64268,26.57387,1.02804,50.22974,0.39089,0.24968,13.04205,1.08454,-0.20697,26.96667,1.88052,0.27804,13.08707,1.00000,1.23025,0.00000
1.30825,7.43528,27.92180,1.03477,52.92690,0.58634,0.20709,12.29851,0.89203,-0.20637,25.40313,1.79230,0.28477,12.33082,1.00000,1.34458,0.00000
1.34296,8.40288,29.54984,1.03928,55.38952,0.19545,0.10281,11.37525,0.72842,-0.20072,23.50962,1.69432,0.28928,11.39855,1.00000,1.54262,0.00000
1.37649,9.36729,31.21382,1.03868,57.03127,0.39089,-0.05140,10.31785,0.67238,-0.18975,21.58646,1.57374,0.28868,10.33974,1.00000,1.38454,0.00000
1.40921,10.34359,32.89576,1.03374,59.76752,0.62543,-0.18799,9.16648,0.67940,-0.17139,19.64183,1.45311,0.28374,9.19162,1.00000,1.26817,0.00000
1.44989,11.61871,35.09144,1.02310,61.64381,0.89905,-0.28493,7.65197,0.68364,-0.14096,17.10296,1.29613,0.27310,7.68245,1.00000,1.29062,0.00000
1.48005,12.56134,36.78078,1.01288,62.11288,2.07173,-0.36864,6.38773,0.69275,-0.11155,15.16843,1.14336,0.26288,6.42519,1.00000,1.52513,0.00000
