time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02148,0.00000,0.00000,0.00646,-0.00000,0.00000,0.00000,6.82594,-0.43616,0.02561,20.00000,0.00000,0.00646,6.83986,0.00000,2.48092,0.00000
0.08004,0.00977,-0.00196,0.00376,0.54725,-0.11727,-0.07490,8.87954,-0.55491,0.03494,19.99023,0.00196,0.00376,8.89686,0.00000,2.06938,0.00000
0.11704,0.12114,-0.01785,0.00491,2.61898,-0.35180,0.11015,9.47426,-0.60494,0.03565,19.87887,0.01785,0.00491,9.49356,0.00000,1.51025,0.00000
0.15074,0.34590,-0.02001,0.01088,6.37155,-0.07818,0.21002,9.62649,-0.59291,0.03691,19.65411,0.02001,0.01088,9.64473,0.00000,1.50675,0.00000
0.18411,0.65656,0.00105,0.01914,8.91236,0.42998,0.26437,9.62717,-0.55738,0.03929,19.34344,0.00105,0.01914,9.64329,0.00000,1.42771,0.00000
0.21648,1.09225,0.01630,0.02577,11.53134,0.31271,0.18065,9.55358,-0.52331,0.04124,18.90776,0.01630,0.02577,9.56790,0.00000,1.52979,0.00000
0.24936,1.56755,0.00206,0.03111,14.81484,-0.66452,0.14981,9.43995,-0.49150,0.04158,18.43245,0.00206,0.03111,9.45273,0.00000,1.41604,0.00000
0.28157,2.10245,-0.04530,0.03684,16.57386,-1.75902,0.18652,9.28031,-0.46313,0.04155,17.89760,0.04530,0.03684,9.29186,0.00000,1.55458,0.00000
0.32064,2.88457,-0.10706,0.04466,20.56097,-2.14991,0.22177,9.03500,-0.42659,0.04370,17.11576,0.10706,0.04466,9.04506,0.00000,1.56537,0.00000
0.35646,3.77328,-0.12513,0.05339,22.94541,-1.40721,0.27318,8.73732,-0.34993,0.04735,16.22720,0.12513,0.05339,8.74432,0.00000,1.73688,0.00000
0.40370,4.74178,-0.12319,0.06709,27.04979,-1.21177,0.29227,8.40536,-0.23005,0.05035,15.25872,0.12319,0.06709,8.40851,0.00000,1.37433,0.00000
0.43493,6.00456,-0.08893,0.07635,29.19970,-1.05541,0.28787,7.93048,-0.05226,0.05365,13.99572,0.08893,0.07635,7.93065,0.00000,1.27925,0.00000
0.46470,6.93174,-0.03943,0.08599,31.19325,-0.58634,0.33486,7.50549,0.10674,0.05412,13.06832,0.03943,0.08599,7.50625,0.00000,1.26875,0.00000
0.49347,7.94161,0.00826,0.09711,32.99136,-0.82088,0.38774,7.02893,0.18738,0.05502,12.05839,0.00826,0.09711,7.03143,0.00000,1.47700,0.00000
0.52536,8.96630,0.04898,0.10850,34.28131,-1.64175,0.37305,6.52335,0.21288,0.05767,11.03381,0.04898,0.10850,6.52682,0.00000,1.42771,0.00000
0.55943,10.20220,0.16305,0.12192,36.15759,-0.58634,0.40389,5.92840,0.20548,0.06139,9.79916,0.16305,0.12192,5.93196,0.00000,1.41954,0.00000
0.59638,11.49390,0.25874,0.15261,34.71129,-1.95446,1.08831,5.15991,0.16475,0.06901,8.51003,0.25874,0.15261,5.16254,0.00000,2.57337,0.00000
0.63317,12.38063,0.20094,0.20142,26.61981,-5.15979,1.45108,4.51165,0.04573,0.07946,7.62202,0.20094,0.20142,4.51188,0.00000,1.53737,0.00000
0.66514,13.12482,0.04636,0.25108,21.46002,-7.97422,1.57885,3.60113,0.09846,0.09220,6.87534,0.04636,0.25108,3.60248,0.00000,1.68088,0.00000
0.69856,13.65360,-0.17333,0.30166,14.38486,-10.55411,1.50542,2.67907,0.10722,0.09752,6.34876,0.17333,0.30166,2.68121,0.00000,1.41488,0.00000
0.73011,14.06562,-0.46673,0.34328,9.85050,-11.88314,1.27189,2.00280,0.06033,0.10635,5.95270,0.46673,0.34328,2.00371,0.00000,1.58842,0.00000
0.76371,14.41345,-0.75455,0.38273,7.58332,-12.23495,1.09859,1.59144,-0.16656,0.11966,5.63728,0.75455,0.38273,1.60013,0.00000,1.52688,0.00000
0.79599,14.73843,-1.01924,0.41429,6.44973,-10.82773,0.93997,1.63454,-0.24024,0.13276,5.35938,1.01924,0.41429,1.65210,0.00000,1.42158,0.00000
0.82903,15.01082,-1.19096,0.44232,5.74613,-8.44329,0.78869,1.85424,-0.24738,0.14289,5.12935,1.19096,0.44232,1.87067,0.00000,1.42917,0.00000
0.86323,15.30331,-1.30460,0.46656,5.98066,-6.60609,0.68735,5.84921,-2.08408,-0.08108,24.73113,1.30460,0.46656,6.20940,1.00000,1.57500,0.00000
0.90087,15.57240,-1.35847,0.48737,6.48882,-5.15979,0.41270,6.95451,-2.68718,-0.15737,24.46534,1.35847,0.48737,7.45561,1.00000,1.49975,5.66176
0.93446,15.91031,-1.38998,0.49247,7.73968,-5.08161,0.00734,7.20496,-2.83294,-0.18174,24.12976,1.38998,0.49247,7.74190,1.00000,1.43062,5.95153
