time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02190,0.00000,0.00000,0.00073,-0.00000,0.00000,0.00000,-0.20599,6.38770,0.30437,20.00000,0.00000,0.74927,6.39103,0.00000,4.76613,0.00000
0.07978,-0.00000,0.00391,0.00279,-0.00000,0.11727,0.05581,-0.26974,8.30192,0.39606,19.99609,0.00000,0.74721,8.30630,0.00000,1.60329,0.00000
0.11332,0.00557,0.08211,0.01179,0.11727,1.64175,0.27318,-0.29393,8.85300,0.42378,19.91789,0.00557,0.73821,8.85788,0.00000,1.69400,0.00000
0.14698,0.01808,0.18389,0.02440,0.50816,3.24441,0.46264,-0.28607,8.97403,0.43330,19.81612,0.01808,0.72560,8.97859,0.00000,1.70508,0.00000
0.18010,0.04821,0.38407,0.04428,0.85996,5.15979,0.64770,-0.27320,8.90755,0.43585,19.61599,0.04821,0.70572,8.91174,0.00000,1.48779,0.00000
0.21424,0.11845,0.65131,0.06764,2.14991,8.05239,0.74610,-0.25322,8.73271,0.43666,19.34905,0.11845,0.68236,8.73639,0.00000,1.51112,0.00000
0.24692,0.18390,1.01232,0.09496,2.61898,10.16321,0.88709,-0.21524,8.47050,0.43606,18.98857,0.18390,0.65504,8.47323,0.00000,1.51725,0.00000
0.28445,0.23895,1.43207,0.13260,2.65807,11.88314,1.12356,-0.16680,8.21939,0.43015,18.56947,0.23895,0.61740,8.22108,0.00000,1.59629,0.00000
0.31664,0.27640,1.91820,0.17208,3.00988,13.95488,1.21168,-0.04603,8.01902,0.41828,18.08391,0.27640,0.57792,8.01915,0.00000,1.40525,0.00000
0.35885,0.29493,2.53883,0.22599,3.32259,15.47936,1.34680,0.13409,7.82818,0.39047,17.46366,0.29493,0.52401,7.82933,0.00000,1.50004,0.00000
0.39208,0.31349,3.16472,0.27326,4.10438,16.57386,1.44226,0.46308,7.48780,0.36351,16.83820,0.31349,0.47674,7.50211,0.00000,1.34079,0.00000
0.42392,0.31021,3.77679,0.31815,5.00343,18.45014,1.45989,0.90933,7.08138,0.33702,16.22617,0.31021,0.43185,7.13952,0.00000,1.38746,0.00000
0.45599,0.25730,4.40975,0.36604,4.76889,19.27102,1.50395,1.35027,6.59882,0.31024,15.59237,0.25730,0.38396,6.73555,0.00000,1.33933,0.00000
0.48814,0.17320,5.09138,0.41411,5.12070,20.44370,1.50689,1.73445,5.94049,0.27854,14.90963,0.17320,0.33589,6.18852,0.00000,1.29442,0.00000
0.52105,0.11508,5.80471,0.46352,6.91880,21.14730,1.46283,2.08743,5.12645,0.24167,14.19576,0.11508,0.28648,5.53515,0.00000,1.29967,0.00000
0.55341,0.04513,6.54758,0.51226,7.93513,21.03004,1.47164,2.39491,4.36674,0.20611,13.45249,0.04513,0.23774,4.98036,0.00000,1.27575,0.00000
0.59614,-0.09142,7.53867,0.57160,8.79509,21.30366,1.41289,2.43431,3.56784,0.17066,12.46166,0.09142,0.17840,4.31919,0.00000,1.34487,0.00000
