time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02291,0.00000,0.00000,0.00053,-0.00000,0.00000,0.00000,-2.36544,-16.23941,-0.01963,50.99020,0.00000,0.00053,16.41078,0.00000,1.03250,0.00000
0.08331,0.00197,-0.02736,0.00340,0.03909,-0.78179,0.06169,-3.12117,-21.08959,-0.02615,50.96375,0.00729,0.00340,21.31930,0.00000,0.70262,0.00000
0.11485,0.01603,-0.17195,0.00651,0.35180,-3.51804,0.07344,-3.40086,-22.48067,-0.02889,50.82475,0.04944,0.00651,22.73645,0.00000,0.55621,0.00000
0.13981,0.02483,-0.34586,0.00834,0.46907,-5.98066,0.06022,-3.52817,-22.83487,-0.02992,50.65601,0.09218,0.00834,23.10583,0.00000,0.48446,0.00000
0.16423,0.04220,-0.57636,0.00963,0.46907,-8.09148,0.05140,-3.61593,-22.86511,-0.03001,50.43354,0.15442,0.00963,23.14926,0.00000,0.48679,0.00000
0.18995,0.06270,-0.89672,0.01251,0.66452,-11.49225,0.13659,-3.71937,-22.76267,-0.02988,50.12375,0.23735,0.01251,23.06454,0.00000,0.49088,0.00000
0.21589,0.07093,-1.26213,0.01604,0.39089,-13.17309,0.12925,-3.83739,-22.60052,-0.02970,49.76749,0.31707,0.01604,22.92398,0.00000,0.58625,0.00000
0.24153,0.08747,-1.70950,0.01897,0.27363,-16.02661,0.12631,-3.95969,-22.39241,-0.02919,49.33284,0.42103,0.01897,22.73981,0.00000,0.47804,0.00000
0.26565,0.12178,-2.18779,0.02395,0.66452,-18.56741,0.21737,-4.12263,-22.14662,-0.02894,48.87185,0.54848,0.02395,22.52707,0.00000,0.48767,0.00000
0.29343,0.14839,-2.74043,0.03001,0.70361,-20.28734,0.21590,-4.31858,-21.85125,-0.02882,48.33691,0.68295,0.03001,22.27392,0.00000,0.55388,0.00000
0.31879,0.18401,-3.36509,0.03525,0.62543,-22.94541,0.22177,-4.51807,-21.51096,-0.02862,47.73394,0.84039,0.03525,21.98032,0.00000,0.56029,0.00000
0.35061,0.24230,-4.19421,0.04210,0.89905,-25.44713,0.20709,-4.74964,-21.09203,-0.02849,46.93693,1.06015,0.04210,21.62019,0.00000,0.55563,0.00000
0.37740,0.28675,-4.89267,0.04792,0.82088,-27.63613,0.22177,-4.91165,-20.76541,-0.02884,46.26541,1.24071,0.04792,21.33838,0.00000,0.64254,0.00000
0.40635,0.32814,-5.69098,0.05403,0.35180,-29.08243,0.18652,-5.05416,-20.42945,-0.02928,45.49681,1.43786,0.05403,21.04535,0.00000,0.68250,0.00000
0.43443,0.37426,-6.64365,0.05845,-0.07818,-31.42779,0.16303,-5.16294,-20.05040,-0.02923,44.58025,1.66992,0.05845,20.70446,0.00000,0.55971,0.00000
0.46491,0.41644,-7.61029,0.06289,-0.35180,-33.57770,0.13365,-5.25743,-19.65158,-0.02916,43.65078,1.90086,0.06289,20.34269,0.00000,0.61513,0.00000
0.49309,0.48089,-8.71072,0.06648,-0.27363,-35.37580,0.12925,-5.34443,-19.19668,-0.02778,42.59875,2.17986,0.06648,19.92676,0.00000,0.55913,0.00000
0.52616,0.55452,-9.84976,0.07150,-0.11727,-37.36936,0.14246,-5.46618,-18.66847,-0.02851,41.51434,2.47545,0.07150,19.45227,0.00000,0.58538,0.00000
0.55889,0.61868,-11.20108,0.07398,-0.74270,-39.75381,0.04994,-5.52430,-18.02142,-0.02848,40.22577,2.80338,0.07398,18.84912,0.00000,0.48446,0.00000
0.59820,0.73574,-12.92685,0.07565,-0.27363,-42.21643,0.05434,-5.53224,-17.11774,-0.02853,38.59631,3.25661,0.07565,17.98952,0.00000,0.81608,0.00000
0.64251,0.82500,-14.81544,0.07614,-1.21177,-43.85818,-0.01322,-5.49263,-16.21263,-0.03018,36.81214,3.71453,0.07614,17.11778,0.00000,0.70758,0.00000
0.67483,0.89483,-16.28216,0.07494,-1.40721,-45.38266,-0.05581,-5.42926,-15.45114,-0.03159,35.43431,4.07065,0.07494,16.37726,0.00000,0.71021,0.00000
0.70729,0.96851,-17.84850,0.07365,-1.36813,-47.18077,-0.04112,-5.36119,-14.68229,-0.03206,33.97098,4.45008,0.07365,15.63049,0.00000,0.56146,0.00000
0.74092,1.00015,-19.35903,0.07061,-2.34536,-47.10259,-0.09253,-5.27877,-13.95601,-0.03156,32.55568,4.77734,0.07061,14.92098,0.00000,0.53842,0.00000
0.77043,0.98061,-20.97876,0.06748,-3.83075,-48.58799,-0.10281,-5.18485,-13.20891,-0.03006,31.02912,5.07584,0.06748,14.19006,0.00000,0.43837,0.00000
0.79731,0.90450,-22.29437,0.06437,-5.15979,-49.36977,-0.12631,-5.07143,-12.56483,-0.02836,29.77432,5.25922,0.06437,13.54970,0.00000,0.49204,0.00000
0.82486,0.82786,-23.66629,0.06030,-5.98066,-48.70525,-0.14981,-4.93822,-11.93451,-0.02628,28.47292,5.45312,0.06030,12.91583,0.00000,0.47979,0.00000
0.85264,0.75898,-25.06060,0.05622,-5.62886,-50.11247,-0.14100,-4.82414,-11.28751,-0.02393,27.16117,5.65903,0.05622,12.27518,0.00000,0.56233,0.00000
0.87986,0.65738,-26.45618,0.05307,-6.37155,-50.46427,-0.13071,-4.69102,-10.64302,-0.02122,25.84359,5.83310,0.05307,11.63097,0.00000,0.48504,0.00000
0.91459,0.44529,-28.09554,0.04753,-8.48238,-49.09615,-0.15862,-4.49916,-9.93301,-0.01819,24.26745,5.94663,0.04753,10.90446,0.00000,0.55533,0.00000
0.94383,0.26154,-29.72231,0.04268,-8.59964,-50.58154,-0.14540,-4.30210,-9.19196,-0.01519,22.72628,6.08548,0.04268,10.14890,0.00000,0.55883,0.00000
0.97430,-0.02220,-31.24452,0.03934,-10.08504,-50.15156,-0.12337,-4.09231,-8.46191,-0.01282,21.24439,6.10578,0.03934,9.39952,0.00000,0.56992,0.00000
1.00665,-0.28977,-32.73927,0.03342,-11.06227,-48.50981,-0.18212,-3.88370,-7.77755,-0.00962,19.80458,6.13656,0.03342,8.69330,0.00000,0.56467,0.00000
1.03818,-0.67572,-34.31837,0.02756,-12.54766,-49.64340,-0.19534,-3.65305,-7.08539,-0.00612,18.24433,6.06779,0.02756,7.97166,0.00000,0.64342,0.00000
1.07105,-1.10072,-35.96820,0.02132,-13.75943,-48.50981,-0.21002,-3.41568,-6.31946,-0.00198,16.61592,5.97460,0.02132,7.18348,0.00000,0.55621,0.00000
1.10827,-1.58272,-37.70184,0.01214,-14.50213,-46.55534,-0.25409,-3.15373,-5.53172,0.00386,14.90287,5.84195,0.01214,6.36757,0.00000,0.55913,0.00000
1.13990,-2.05871,-39.15366,0.00313,-15.75298,-46.71170,-0.27024,-2.91468,-4.78421,0.00932,13.44273,5.65993,0.00313,5.60215,0.00000,0.56146,0.00000
1.17741,-2.64091,-40.82617,-0.00485,-15.55754,-44.24908,-0.22912,-2.62184,-3.90073,0.01345,11.76076,5.41705,0.00485,4.69997,0.00000,0.56029,0.00000
