time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02107,0.00000,0.00000,0.00076,-0.00000,0.00000,0.00147,-3.45529,-16.09858,-0.00276,50.99020,0.00000,0.00076,16.46522,0.00000,0.99371,0.00000
0.07412,0.00000,-0.01173,0.00343,0.00000,-0.31271,0.14100,-4.52138,-20.92316,-0.00450,50.97870,0.00230,0.00343,21.40611,0.00000,0.72100,0.00000
0.10821,-0.00361,-0.14464,0.00528,-0.03909,-3.43986,0.00294,-4.85813,-22.33692,-0.00572,50.84766,0.02482,0.00528,22.85912,0.00000,0.57604,0.00000
0.13419,-0.00692,-0.29124,0.00501,-0.15636,-4.92525,0.01175,-4.95209,-22.72589,-0.00605,50.70328,0.05033,0.00501,23.25917,0.00000,0.49846,0.00000
0.15823,-0.00794,-0.53164,0.00408,-0.11727,-8.36511,-0.02203,-4.96407,-22.78302,-0.00591,50.46741,0.09648,0.00408,23.31755,0.00000,0.50079,0.00000
0.18425,-0.00502,-0.80526,0.00455,0.00000,-10.51502,0.04112,-4.96737,-22.72865,-0.00618,50.19982,0.15301,0.00455,23.26513,0.00000,0.50983,0.00000
0.21044,-0.00764,-1.14730,0.00554,-0.03909,-12.66493,0.03231,-4.97055,-22.62092,-0.00677,49.86415,0.21751,0.00554,23.16058,0.00000,0.61221,0.00000
0.23636,0.00016,-1.56357,0.00656,0.03909,-14.58031,0.05581,-4.97431,-22.47585,-0.00762,49.45797,0.30680,0.00656,23.01972,0.00000,0.50283,0.00000
0.26185,0.00674,-2.01111,0.00867,0.19545,-16.96475,0.07490,-4.98933,-22.30694,-0.00893,49.02110,0.40102,0.00867,22.85811,0.00000,0.55592,0.00000
0.28950,0.01477,-2.54268,0.01008,0.11727,-19.31011,0.03525,-4.99753,-22.10531,-0.01023,48.50250,0.51314,0.01008,22.66318,0.00000,0.54454,0.00000
0.31610,0.01993,-3.11141,0.01046,0.07818,-20.24825,0.02056,-4.98981,-21.88054,-0.01123,47.94725,0.62974,0.01046,22.44228,0.00000,0.52179,0.00000
0.34891,0.02582,-3.93422,0.01029,-0.03909,-24.31354,-0.01616,-4.96360,-21.56851,-0.01217,47.14417,0.79688,0.01029,22.13229,0.00000,0.60346,0.00000
