time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02105,0.00000,0.00000,0.00121,-0.00000,0.00000,0.00000,6.28932,-0.75665,-0.01745,20.00000,0.00000,0.00121,6.33467,0.00000,1.07013,0.00000
0.07778,0.00782,-0.00001,-0.00096,0.62543,-0.03909,-0.02350,8.17243,-0.97082,-0.02213,19.99218,0.00001,0.00096,8.22989,0.00000,0.70671,0.00000
0.11146,0.13092,-0.01586,-0.00028,3.00988,-0.35180,0.06462,8.69672,-1.02991,-0.02375,19.86909,0.01586,0.00028,8.75749,0.00000,0.56321,0.00000
0.14301,0.32049,-0.02980,0.00175,5.43341,-0.46907,0.07197,8.79226,-1.04889,-0.02483,19.67954,0.02980,0.00175,8.85461,0.00000,0.67083,0.00000
0.17534,0.62343,-0.03933,0.00500,8.75600,-0.23454,0.11456,8.72256,-1.06073,-0.02613,19.37661,0.03933,0.00500,8.78681,0.00000,0.70146,0.00000
0.20906,1.04559,-0.03745,0.01075,12.07859,-0.00000,0.20709,8.56757,-1.08671,-0.02816,18.95444,0.03745,0.01075,8.63622,0.00000,0.71167,0.00000
0.24102,1.50884,-0.03874,0.01670,14.18941,-0.11727,0.16303,8.37859,-1.11392,-0.03038,18.49120,0.03874,0.01670,8.45231,0.00000,0.70029,0.00000
0.27674,2.11486,-0.04283,0.02265,17.31656,-0.39089,0.16156,8.14057,-1.13107,-0.03256,17.88519,0.04283,0.02265,8.21877,0.00000,0.71517,0.00000
0.31105,2.82854,-0.04879,0.02881,19.93554,-0.58634,0.17331,7.85269,-1.13551,-0.03482,17.17153,0.04879,0.02881,7.93437,0.00000,0.71108,0.00000
0.34701,3.64410,-0.05744,0.03403,22.98450,-0.93814,0.13953,7.51057,-1.10857,-0.03707,16.35600,0.05744,0.03403,7.59194,0.00000,0.69883,0.00000
0.38206,4.53438,-0.07303,0.03849,25.21259,-1.21177,0.11750,7.12127,-1.06316,-0.03890,15.46579,0.07303,0.03849,7.20020,0.00000,0.72129,0.00000
0.41612,5.43529,-0.10586,0.04166,26.69798,-1.75902,0.05728,6.71087,-0.99755,-0.04011,14.56509,0.10586,0.04166,6.78460,0.00000,0.82367,0.00000
