anchor_id,phase,turn_type,base_vx,base_vy,base_w,left_vx,left_vy,left_w,right_vx,right_vy,right_w,nonext_vx,nonext_vy,nonext_w
28976,pre_switch,unknown,4.33297014664223,10.1051104670336,1.1208319094381,4.38150376741747,10.1673650490471,1.12083015284581,4.25463422336744,10.0954122062837,1.12083096692191,4.2820918782912,5.99609073962638,2.97913120135453
29141,post_switch,unknown,1.38274213822767,-0.871975287685426,-0.0222134628567862,1.23605463800489,0.052816503463158,-0.022212830435163,0.360906704360934,-1.58993983829077,-0.0222115108592132,3.96315823985373,8.61627522921777,3.30987894880281
29143,post_switch,unknown,0.408456962661301,-0.239921453196364,-0.00388327935342086,0.357525796639314,0.0265895227905072,-0.00387954058402947,0.119058129900887,-0.45720767023995,-0.00388050900478356,3.96315823985373,8.61627522921777,3.30987894880281
29175,post_switch,unknown,-12.1290737121083,-3.12953658248497,-0.26881790402343,-6.31761472508698,-10.7431281752399,-0.268822203718806,-8.88475116493449,5.05861901560706,-0.268821498123962,-11.57786873225,-10.4725230595106,-3.53660701935447
29297,post_switch,unknown,-0.0918644576622586,0.383998504049208,0.00300996507490566,-0.261573158675367,0.236633947779611,0.00300804642673787,0.207726799351358,0.335627142907412,0.00300862679118035,24.1307237294561,9.40123895054734,-0.341313341475662
29443,post_switch,unknown,-3.71543348655407,1.21031420893742,-0.0108912156936747,-3.46633725966991,-1.76094630522182,-0.0108890130283053,-1.79057177045183,3.48744332112113,-0.0108898126348132,17.1859772455396,4.23025543245518,0.857584414713894
29492,pre_switch,unknown,2.06776208335281,-5.66043662454617,-0.125896678898842,1.52369845726971,-5.70337499803945,-0.125896490526684,2.14973680597894,-5.90478564000734,-0.125894936596646,-24.4187527621844,-15.4603575997679,-0.321167714961483
29639,post_switch,unknown,-0.172029945780373,-0.0275060802726495,0.00056617912272036,-0.103015288745675,-0.142272309425616,0.000566647397150954,-0.139678990714101,0.102447604745313,0.000566094498602638,27.3694901533955,15.304480845563,8.3958155613799
29644,pre_switch,unknown,-1.97309860049614,-2.10915809003323,-0.0923929256029631,-2.36585580366527,-1.98070241954797,-0.0923909677932781,-1.7861979613729,-2.47772547704606,-0.0923925296381507,-7.60574011942283,-11.5995013498113,-5.20472892269384
29657,post_switch,unknown,0.268858194077189,0.0196176191985064,0.000844261254951833,0.175875431653579,0.204779935199916,0.000844496033984741,0.20367844409778,-0.177061584760689,0.000843472282874477,-7.60574011942283,-11.5995013498113,-5.20472892269384
29888,pre_switch,unknown,12.0589772444277,15.5238447556535,1.64761570518137,12.1099657957325,15.4398689182432,1.64761440008484,12.0823005408847,15.614652885517,1.64761106842132,12.1858379168811,7.9074268770965,0.793719861254673
30028,pre_switch,unknown,-1.95858691013987,2.05748783452045,0.038347171631648,-2.06565080074268,0.816063017583665,0.0383475183163727,0.189690842987885,2.55760469997964,0.0383487285666287,27.8357404831106,5.04018019322479,-2.51885280397994
30030,post_switch,unknown,-4.76606481286733,8.50983388638865,0.198159693318985,-5.64215795347936,4.37608768663308,0.198161696276689,2.67213542951934,9.30056285469891,0.198157257187925,27.8357404831106,5.04018019322479,-2.51885280397994
30058,post_switch,unknown,-30,-17.9564292133437,-0.683827470462123,-30,-17.8491753621339,-0.68417215233049,-30,-18.1232826628538,-0.675105425537593,-30,-22.1918597754905,1.54597506744345
30066,pre_switch,unknown,-2.61260916769953,-2.55284037920673,-0.152359009296088,-0.376984550028163,-3.53512559179155,-0.152362416145368,-3.43378790005588,-0.0144246307105475,-0.152359586717748,19.505065292205,5.57580810316652,1.41369004622896
30081,pre_switch,unknown,1.58658596334414,5.4530691708842,0.0860800720482924,1.62332535689497,5.46133505324893,0.0860757679488571,1.55557067797635,5.47348021643968,0.0860767302313475,-30,-9.25898861033527,0.576947504559065
30082,pre_switch,unknown,1.09611547140311,2.8161984391193,0.0133322096361752,1.1635659260817,2.82460606720804,0.0133351914441327,1.04291288468157,2.858074327957,0.013333449334433,-30,-9.25898861033527,0.576947504559065
30094,post_switch,unknown,-0.0222818492190063,-0.00240153980187496,-0.00459158603056772,-0.0134893380578782,-0.0188047459746647,-0.00458864435614808,-0.0169001170402306,0.0154117772349674,-0.00458885055284603,-30,-9.25898861033527,0.576947504559065
30099,pre_switch,unknown,-6.12436319537477,0.493481165821986,-0.196540918094691,-6.15154489307912,0.633755260833923,-0.196539641565337,-6.20435040021755,0.375056981636507,-0.19654121732136,2.34487684679308,-9.90235458942158,-6.30730901643218
30104,pre_switch,unknown,3.4804929168841,0.0464197146379299,0.155860304168597,2.3119701157709,2.69080985751837,0.155864592569915,2.43689424513549,-2.64973706035712,0.155860273722975,2.34487684679308,-9.90235458942158,-6.30730901643218
30191,post_switch,unknown,6.12919132410063,-4.43028483454766,1.69133050968893,6.12367624037994,-4.45351312244612,1.69133035707288,6.14951821742094,-4.41775985346583,1.69133025365664,6.15447341439502,-2.79988740593338,-2.22437358595287
30333,pre_switch,unknown,5.97916990764956,-7.63126721113227,-0.686377281722766,5.9281415040874,-4.54675461343272,-0.686386430778644,-1.36933104412614,-9.51278352298297,-0.686390367226394,-26.7047115222756,0.950211911486785,4.24713411240427
30390,pre_switch,unknown,1.12301800656775,-15.6452168267513,-0.207670744358742,12.0294658192646,-10.1496842961926,-0.207679377053609,-10.4756610192327,-11.8186898043339,-0.207669961187696,-15.2337836872105,-18.2261023531276,-5.4113919884617
30583,post_switch,unknown,3.53529833374901,-1.591020024695,-0.172271359828883,3.62671613397052,1.36541483362947,-0.172272031042454,1.3801333567519,-3.61690537138913,-0.172271614382214,-9.95413002368283,-4.60361000136416,-2.22732829974719
30707,pre_switch,unknown,-5.87921972510384,-4.21148668506484,0.0368545017237981,-6.00612249396252,-4.31170315709513,0.0368555735740555,-5.69052761246791,-4.28559899130002,0.0368551797690586,-14.2426724718901,-10.0100787083688,-5.87434432325326
30754,post_switch,unknown,7.13290685671325,-2.55884766411275,-0.0609827979949884,5.8972952965286,1.53655276802265,-0.0609812147776733,3.20889881261749,-6.86033960286933,-0.0609826402389946,-26.4432460907852,-6.82217856023946,-1.25953437163014
30760,post_switch,unknown,0.384531878913136,-0.0940713973316323,-0.000650360499513478,0.298016693456277,0.111972004802409,-0.000652802569016945,0.204106030846375,-0.338938465734991,-0.000650903130905534,-26.4432460907852,-6.82217856023946,-1.25953437163014
30835,post_switch,unknown,0.137305797847765,0.238888727270685,-0.00356018806597276,-0.0730158603850979,0.266335533544289,-0.00355973110113517,0.266610657981989,0.0707561005337819,-0.00356270779469317,-29.8665681878532,4.4952885910529,7.48815301773073
30856,post_switch,unknown,-30,-11.1317576638448,-0.414452108919376,-30,-11.0680429876557,1.13754298734679,-30,-11.2851469746858,1.14812868008157,-30,20.6221970838627,11.3356541258958
30933,pre_switch,unknown,18.8033624569757,-7.59852152132117,-1.39996689082709,18.8114554916994,-7.53306549631282,-1.39996793666326,18.7160191731892,-7.59997795660915,-1.3999682589045,18.7533818512995,5.7420459172782,-0.212312127303784
31065,post_switch,unknown,-14.3998826200911,22.3162883590085,1.31857685240111,-14.3521920902578,22.3852474169191,1.31857483172195,-14.4823663851025,22.3012507631193,1.31858081731451,-14.4592781363154,9.82346187701132,7.57428886802172
31071,pre_switch,unknown,0.0903995096801454,-1.97389075374461,0.115368951637939,1.94672844126368,-0.631152129243448,0.14804388207314,-2.26961739243368,-1.1062817594998,0.49463662411252,-20.1625808689174,-13.2141996640383,-5.82456595753275
31176,post_switch,unknown,-0.0660812859671886,0.303711690114313,-0.00952093227715001,-0.19727258207626,0.20407135474952,-0.00951974578393389,0.16892356051388,0.259327236336266,-0.00952121216889714,-8.68781020445478,13.3454959194442,8.70184111090679
31323,post_switch,unknown,-6.63970406359898,-2.18047783064571,0.230680336773618,-3.15681997171643,-6.29270556820642,0.230680142185844,-6.19468384448483,3.1900053252195,0.230679341356819,-2.5191039678593,16.3765956765324,9.63510531687912
31365,post_switch,unknown,-0.172795756957945,-0.638126488977127,0.010262996222598,0.329662919893698,-0.572689177739666,0.0102632379686604,-0.574357382679189,-0.329106965782086,0.010261891299235,-6.16036649154842,-2.9140182426565,-1.44479055799177
31471,pre_switch,unknown,-0.715901009861114,0.142195621916948,0.145397303508868,-0.777907624759124,-0.189176054639937,0.14539635630338,-0.437739701186301,0.332665408046635,0.145396117757744,-0.0190735320368375,-6.94112468617545,-4.14301730861668
31685,post_switch,unknown,-0.647012583156956,0.347222913820479,0.0505306717590736,-0.688836966826027,-0.201520218330543,0.0505288514267351,-0.229416458021746,0.705672256081793,0.050529072334454,2.17701423446993,-4.4828451097774,-3.5512078670676
31738,pre_switch,unknown,-7.61351625063811,2.96541102954837,-0.219716322246948,-7.41250700115496,-1.51470766346987,-0.219714193353449,-2.9743958209267,7.55530602912461,-0.219717726542991,22.2058498538024,15.488178434177,6.32373549409395
31769,pre_switch,unknown,14.4951272543301,4.88284298023255,-1.33305513491154,14.524713987471,4.83088730064597,-1.33305469557842,14.5109447725908,4.94050110306672,-1.33305470957974,14.5726384305432,-0.718379234120576,-2.73058983806419
31815,pre_switch,unknown,3.91157049558253,20.4707623617749,-0.866476901253401,-7.08633254327636,19.5735925472523,-0.507138721907723,9.04106703879028,14.3807455446694,-0.851123563086896,22.0664532730429,1.01958715192888,-2.09187770036464
31948,pre_switch,unknown,0.0619210361363884,1.03029840362048,0.779620993186965,-0.858262176250515,0.686588555943224,0.77962549650807,0.955624510806046,0.622678496596832,0.779619379905023,-25.9939432834536,-9.93978097878285,1.20479197339031
32015,post_switch,unknown,8.19697018466657,23.625954920452,0.3490939009055,8.2471523037087,23.6330468912736,0.349095351218795,8.1379663088581,23.6784048539323,0.349094305075634,8.23077973753783,8.60595823850829,5.46129048310506
32198,post_switch,unknown,2.79034650010255,-4.39822051159272,-0.119503777791504,4.83559147170281,-1.35420376232654,-0.119503739931385,-1.15850521152936,-5.07223358525294,-0.119503841143875,18.0888386916855,13.2219846321477,7.55914463008313
32279,post_switch,unknown,-0.330455044879678,0.151876887285843,-0.00271411727751579,-0.341360516600337,-0.127531060031455,-0.0027175060461852,-0.125176729613667,0.341731357592514,-0.00271442342391304,-21.3023510581457,-17.1030008626116,-8.86608534359584
32314,post_switch,unknown,-1.11832771681885,-0.761192168235662,-0.0559801388100198,-0.24505386602809,-1.32831010829892,-0.0559812668120572,-1.3299925847523,0.234277822915148,-0.055977705147528,24.1365414724258,-5.80160509478294,-6.89187662546315
