time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02376,0.00000,0.00000,0.00067,-0.00000,0.00000,0.00000,6.41791,0.04408,-0.01129,20.00000,0.00000,0.00067,6.41807,0.00000,1.62400,0.00000
0.09763,0.06449,-0.00401,-0.00243,1.79811,-0.07818,-0.00294,8.33181,0.06850,-0.01414,19.93551,0.00401,0.00243,8.33209,0.00000,1.10687,0.00000
0.14169,0.25993,-0.00643,-0.00003,5.19888,-0.07818,0.07050,8.85266,0.06619,-0.01516,19.74007,0.00643,0.00003,8.85291,0.00000,1.10833,0.00000
0.17569,0.63715,0.00124,0.00311,9.65505,0.23454,0.09840,8.90708,0.04767,-0.01555,19.36285,0.00124,0.00311,8.90721,0.00000,1.12321,0.00000
0.21289,1.06121,0.02002,0.00767,11.92223,0.50816,0.15421,8.80370,0.01685,-0.01581,18.93880,0.02002,0.00767,8.80372,0.00000,0.87442,0.00000
0.24594,1.59459,0.04929,0.01305,15.59663,0.70361,0.17331,8.61779,-0.01986,-0.01633,18.40548,0.04929,0.01305,8.61781,0.00000,0.88083,0.00000
0.28499,2.23527,0.08291,0.02032,18.41105,0.82088,0.18065,8.37714,-0.07439,-0.01713,17.76492,0.08291,0.02032,8.37747,0.00000,1.04767,0.00000
0.31985,3.15101,0.13796,0.02616,22.04636,0.82088,0.15568,8.04821,-0.14109,-0.01752,16.84955,0.13796,0.02616,8.04945,0.00000,0.88813,0.00000
0.36085,4.14904,0.17788,0.03177,25.48622,0.46907,0.11162,7.66295,-0.21003,-0.01805,15.85196,0.17788,0.03177,7.66583,0.00000,1.11942,0.00000
0.39466,5.14458,0.23278,0.03647,27.63613,0.62543,0.13659,7.23149,-0.29311,-0.02037,14.85725,0.23278,0.03647,7.23742,0.00000,1.11504,0.00000
0.42769,6.11105,0.27745,0.04101,30.02057,0.42998,0.12778,6.77250,-0.36362,-0.02165,13.89172,0.27745,0.04101,6.78226,0.00000,0.90387,0.00000
0.46033,7.15958,0.32384,0.04527,31.66232,0.11727,0.12631,6.29399,-0.41301,-0.02035,12.84450,0.32384,0.04527,6.30753,0.00000,0.75279,0.00000
0.49059,8.19620,0.37389,0.04840,32.99136,0.03909,0.09693,5.83198,-0.43143,-0.01744,11.80972,0.37389,0.04840,5.84791,0.00000,0.65858,0.00000
0.52088,9.19844,0.40611,0.05092,33.89042,-0.35180,0.06609,5.39665,-0.42333,-0.01379,10.80919,0.40611,0.05092,5.41323,0.00000,0.66004,0.00000
0.54982,10.24706,0.45093,0.05255,34.55493,-0.35180,0.05875,4.95845,-0.41156,-0.00957,9.76336,0.45093,0.05255,4.97550,0.00000,0.69446,0.00000
0.58683,11.56483,0.51408,0.05498,34.94582,-0.15636,0.06609,4.43267,-0.36762,-0.00462,8.45082,0.51408,0.05498,4.44789,0.00000,0.75512,0.00000
0.62457,12.79146,0.56164,0.05745,34.86765,-0.46907,0.05581,3.87093,-0.30616,0.00024,7.23038,0.56164,0.05745,3.88302,0.00000,0.97621,0.00000
0.65816,13.96531,0.60898,0.05976,35.21945,-0.58634,0.06169,3.27433,-0.23853,0.00438,6.06534,0.60898,0.05976,3.28301,0.00000,0.89600,0.00000
0.68940,15.08200,0.66326,0.06132,34.67220,-0.42998,0.04406,8.57688,-0.27188,-0.02673,24.92682,0.66326,0.06132,8.58118,1.00000,0.83708,0.00000
0.72112,16.11105,0.71027,0.06228,33.53861,-0.39089,-0.00147,9.82260,-0.35725,-0.03726,23.89951,0.71027,0.06228,9.82909,1.00000,1.02667,6.54948
0.75413,17.25027,0.74905,0.06235,34.08586,-0.78179,-0.00147,9.77746,-0.45280,-0.04128,22.76205,0.74905,0.06235,9.78794,1.00000,1.03746,6.50682
0.78644,18.48920,0.82226,0.06461,36.86120,-0.27363,0.07637,9.32865,-0.58320,-0.04418,21.52651,0.82226,0.06461,9.34686,1.00000,0.86888,6.06431
0.82135,19.71940,0.90961,0.06832,37.60390,0.15636,0.08225,8.79566,-0.70549,-0.04671,20.30099,0.90961,0.06832,8.82391,1.00000,0.99429,5.54128
0.85416,21.13913,1.00374,0.07059,40.18379,-0.03909,0.06022,8.23005,-0.79926,-0.04716,18.88756,1.00374,0.07059,8.26877,1.00000,1.04067,4.98760
