time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02109,0.00000,0.00000,0.00114,-0.00000,0.00000,0.00000,-0.06622,6.83805,0.30129,20.00000,0.00000,0.74886,6.83837,0.00000,1.61117,0.00000
0.07597,-0.00196,0.00782,0.00488,-0.03909,0.58634,0.22324,-0.06365,8.87971,0.39048,19.99218,0.00196,0.74512,8.87994,0.00000,1.08850,0.00000
0.10839,0.00730,0.10754,0.01457,0.23454,2.34536,0.31136,-0.00785,9.43571,0.41408,19.89246,0.00730,0.73543,9.43572,0.00000,0.91525,0.00000
0.13986,0.01146,0.22684,0.02983,0.35180,3.86984,0.60657,0.12076,9.52627,0.41544,19.77317,0.01146,0.72017,9.52703,0.00000,0.89804,0.00000
0.17525,0.04910,0.47043,0.05629,1.21177,7.11425,0.71379,0.36647,9.39199,0.40636,19.52963,0.04910,0.69371,9.39914,0.00000,0.95871,0.00000
0.20746,0.09983,0.80002,0.08144,1.91538,9.22507,0.84303,0.61653,9.18536,0.39507,19.20024,0.09983,0.66856,9.20602,0.00000,1.14596,0.00000
0.24020,0.14559,1.21761,0.11411,2.18900,11.45316,1.05746,0.92281,8.90897,0.38040,18.78295,0.14559,0.63589,8.95664,0.00000,0.95288,0.00000
0.27559,0.19400,1.66590,0.15482,3.12714,14.34577,1.16762,1.24850,8.58637,0.36125,18.33513,0.19400,0.59518,8.67667,0.00000,0.95929,0.00000
0.30688,0.26307,2.23215,0.19289,4.37800,15.71389,1.26014,1.51326,8.25629,0.34124,17.76979,0.26307,0.55711,8.39382,0.00000,0.94208,0.00000
0.33884,0.32706,2.83021,0.23478,5.58977,17.86381,1.35414,1.71910,7.93811,0.31956,17.17291,0.32706,0.51522,8.12212,0.00000,0.85779,0.00000
0.37195,0.39280,3.47089,0.28065,6.68427,19.54465,1.37030,1.90650,7.51371,0.29215,16.53378,0.39280,0.46935,7.75181,0.00000,0.83825,0.00000
0.40172,0.44477,4.12989,0.32052,7.23152,19.74009,1.35267,2.08663,7.08179,0.26355,15.87635,0.44477,0.42948,7.38281,0.00000,0.76446,0.00000
0.43259,0.48296,4.84237,0.36187,8.20875,21.03004,1.33211,2.28507,6.67001,0.23429,15.16533,0.48296,0.38813,7.05057,0.00000,0.95608,0.00000
0.46381,0.51083,5.63202,0.40339,9.30325,22.55452,1.32917,2.45643,6.27310,0.20771,14.37706,0.51083,0.34661,6.73690,0.00000,0.84263,0.00000
0.49992,0.58116,6.54717,0.45118,11.57043,22.67179,1.28511,2.58681,5.83748,0.18039,13.46538,0.58116,0.29882,6.38496,0.00000,0.95812,0.00000
