time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02532,0.00000,0.00000,0.00031,0.00000,-0.00000,-0.00147,-2.56552,-15.67458,-0.06096,50.99020,0.00000,0.00031,15.88315,0.00000,1.86521,0.00000
0.08048,0.00000,-0.01173,0.00209,-0.03909,-0.66452,0.10575,-3.35102,-20.36411,-0.07994,50.97869,0.00230,0.00209,20.63798,0.00000,1.23287,0.00000
0.11625,-0.02321,-0.16030,0.00381,-0.54725,-3.40077,0.00000,-3.59410,-21.72609,-0.08658,50.82845,0.00868,0.00381,22.02136,0.00000,0.88258,0.00000
0.14564,-0.05589,-0.34217,0.00117,-1.01632,-5.74613,-0.13071,-3.63196,-22.10675,-0.08794,50.64371,0.01230,0.00117,22.40311,0.00000,0.87325,0.00000
0.17229,-0.08494,-0.62168,-0.00235,-1.13359,-9.02963,-0.12190,-3.59945,-22.17319,-0.08753,50.36394,0.03864,0.00235,22.46344,0.00000,0.79013,0.00000
0.19818,-0.12856,-0.94018,-0.00258,-1.36813,-11.96132,0.02791,-3.57064,-22.11601,-0.08793,50.04309,0.05832,0.00258,22.40239,0.00000,0.73733,0.00000
0.22739,-0.18639,-1.32699,-0.00312,-2.03264,-14.18941,-0.02791,-3.52409,-22.00256,-0.08831,49.65248,0.07748,0.00312,22.28300,0.00000,0.82512,0.00000
0.25314,-0.22720,-1.82720,-0.00375,-1.56357,-16.61295,0.00000,-3.46755,-21.83458,-0.08886,49.15411,0.13555,0.00375,22.10820,0.00000,0.73908,0.00000
0.28003,-0.25447,-2.32744,-0.00157,-0.97723,-19.03648,0.11162,-3.43507,-21.63017,-0.09056,48.65849,0.20692,0.00157,21.90123,0.00000,0.83562,0.00000
0.30767,-0.27722,-2.93328,0.00092,-0.89905,-21.18639,0.07931,-3.40205,-21.36486,-0.09269,48.06047,0.30343,0.00092,21.63403,0.00000,0.84117,0.00000
0.33724,-0.29251,-3.65253,0.00322,-0.62543,-23.76629,0.09106,-3.35072,-21.00676,-0.09475,47.35318,0.42949,0.00322,21.27231,0.00000,0.84963,0.00000
0.36860,-0.29787,-4.50274,0.00556,-0.31271,-26.61981,0.06462,-3.28308,-20.53472,-0.09659,46.52023,0.59098,0.00556,20.79551,0.00000,1.15558,0.00000
0.39658,-0.29317,-5.42524,0.00779,-0.03909,-29.00425,0.09693,-3.21144,-19.97418,-0.09783,45.61943,0.77650,0.00779,20.23070,0.00000,0.68338,0.00000
0.42409,-0.29303,-6.24222,0.00997,-0.15636,-30.33329,0.07931,-3.19904,-19.66361,-0.09871,44.82152,0.93686,0.00997,19.92214,0.00000,0.64954,0.00000
0.45257,-0.29707,-7.05926,0.01151,-0.31271,-32.75682,0.06315,-3.22919,-19.37480,-0.09879,44.02333,1.09314,0.01151,19.64206,0.00000,0.84029,0.00000
0.48068,-0.29507,-8.13817,0.01291,-0.39089,-35.37580,0.06169,-3.25781,-19.00771,-0.09696,42.97207,1.30668,0.01291,19.28487,0.00000,0.63204,0.00000
0.50553,-0.29447,-9.14088,0.01372,-0.39089,-37.36936,0.01616,-3.28105,-18.63606,-0.09432,41.99601,1.50392,0.01372,18.92269,0.00000,0.67112,0.00000
0.53240,-0.29011,-10.19633,0.01439,-0.39089,-39.08929,0.02497,-3.29755,-18.23377,-0.09105,40.97090,1.71519,0.01439,18.52955,0.00000,0.71487,0.00000
0.55846,-0.29112,-11.24403,0.01455,-0.50816,-39.44109,0.01762,-3.29609,-17.81147,-0.08725,39.95356,1.91967,0.01455,18.11388,0.00000,0.68542,0.00000
0.59288,-0.27830,-12.69226,0.01474,-0.27363,-42.56824,-0.02056,-3.31509,-17.26750,-0.08303,38.55359,2.21626,0.01474,17.58285,0.00000,0.66325,0.00000
0.62229,-0.25993,-13.96253,0.01488,-0.03909,-44.32726,-0.00147,-3.37020,-16.71400,-0.07959,37.33053,2.48339,0.01488,17.05040,0.00000,0.75279,0.00000
0.64902,-0.24193,-15.20348,0.01442,0.00000,-44.17089,-0.00587,-3.43210,-16.16090,-0.07630,36.13887,2.74442,0.01442,16.52132,0.00000,0.73033,0.00000
0.67655,-0.24412,-16.45058,0.01261,-0.39089,-44.75724,-0.06022,-3.47393,-15.58979,-0.07304,34.93910,2.98684,0.01261,15.97216,0.00000,0.74813,0.00000
0.70482,-0.23322,-17.83040,0.00979,-0.42998,-48.70525,-0.09840,-3.52270,-14.94864,-0.06869,33.61954,3.26814,0.00979,15.35810,0.00000,0.73062,0.00000
0.73217,-0.23180,-19.18685,0.00695,-0.35180,-49.29159,-0.11456,-3.54481,-14.28613,-0.06411,32.32442,3.53555,0.00695,14.71935,0.00000,0.76154,0.00000
0.75992,-0.23628,-20.57458,0.00294,-0.42998,-50.77699,-0.14393,-3.51855,-13.59256,-0.05950,31.00299,3.80331,0.00294,14.04058,0.00000,0.74200,0.00000
0.78763,-0.26191,-21.97991,-0.00181,-0.78179,-49.68249,-0.16449,-3.46873,-12.84873,-0.05483,29.66405,4.05379,0.00181,13.30872,0.00000,0.80967,0.00000
0.81607,-0.30833,-23.47692,-0.00739,-1.28995,-51.91058,-0.20121,-3.42895,-12.09285,-0.04939,28.23831,4.30186,0.00739,12.56959,0.00000,0.74433,0.00000
0.84478,-0.36101,-24.97368,-0.01350,-1.56357,-53.47415,-0.22912,-3.43992,-11.45846,-0.04271,26.81841,4.54374,0.01350,11.96367,0.00000,0.73879,0.00000
0.87251,-0.45912,-26.45593,-0.01924,-2.61898,-52.73145,-0.23059,-3.40993,-10.87236,-0.03493,25.40377,4.73823,0.01924,11.39455,0.00000,0.74112,0.00000
0.90199,-0.66096,-27.97283,-0.02598,-5.19888,-53.20052,-0.21149,-3.33441,-10.27246,-0.02537,23.92518,4.83780,0.02598,10.80008,0.00000,0.74579,0.00000
0.93266,-0.90326,-29.65759,-0.03283,-6.44973,-55.07681,-0.17037,-3.15505,-9.58924,-0.01830,22.28373,4.93062,0.03283,10.09494,0.00000,0.83708,0.00000
0.96279,-1.13485,-31.25336,-0.03954,-5.82430,-53.04417,-0.21443,-2.92226,-8.93975,-0.01203,20.73710,5.01648,0.03954,9.40525,0.00000,0.73675,0.00000
0.99321,-1.38670,-32.79829,-0.04629,-6.37155,-52.22329,-0.22765,-2.64625,-8.29638,-0.00692,19.23767,5.07251,0.04629,8.70819,0.00000,0.85692,0.00000
1.02539,-1.74160,-34.48390,-0.05316,-8.40420,-53.63050,-0.21149,-2.29054,-7.60131,-0.00404,17.57699,5.05507,0.05316,7.93893,0.00000,0.84933,0.00000
1.05750,-2.07268,-36.08472,-0.06108,-8.13057,-52.02784,-0.23793,-1.94275,-6.90543,-0.00350,16.01491,5.04436,0.06108,7.17351,0.00000,0.83388,0.00000
1.09729,-2.61851,-38.14796,-0.06986,-9.73323,-50.50336,-0.21002,-1.57078,-5.96448,-0.00286,13.96271,4.91377,0.06986,6.16785,0.00000,0.75571,0.00000
1.14093,-3.13510,-40.24879,-0.07905,-8.87327,-48.58799,-0.21884,-1.16995,-4.88766,0.00274,11.92531,4.81922,0.07905,5.02573,0.00000,0.84408,0.00000
