time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02316,0.00000,0.00000,0.00063,-0.00000,0.00000,0.00000,-3.00368,-15.69221,-0.00321,50.99020,0.00000,0.00063,15.97709,0.00000,1.80600,0.00000
0.08623,0.00003,-0.02736,0.00380,0.00000,-1.25086,0.04700,-3.92918,-20.39334,-0.00463,50.96337,0.00539,0.00380,20.76841,0.00000,1.49450,0.00000
0.12860,0.00050,-0.17590,0.00488,0.00000,-4.49527,-0.01762,-4.21352,-21.78006,-0.00491,50.81782,0.03499,0.00488,22.18389,0.00000,1.42537,0.00000
0.15875,-0.01007,-0.45739,0.00317,-0.27363,-7.54423,-0.06609,-4.27821,-22.15394,-0.00408,50.53978,0.07983,0.00317,22.56325,0.00000,1.15762,0.00000
0.19304,-0.02860,-0.84833,0.00146,-0.58634,-10.90591,-0.02644,-4.27260,-22.20612,-0.00267,50.15292,0.13833,0.00146,22.61342,0.00000,0.85283,0.00000
0.22113,-0.06551,-1.21384,-0.00151,-1.13359,-12.78220,-0.09840,-4.22885,-22.16447,-0.00098,49.78738,0.17381,0.00151,22.56429,0.00000,1.03892,0.00000
0.25121,-0.08211,-1.72392,-0.00316,-0.74270,-15.47936,-0.00147,-4.18781,-22.06146,0.00043,49.28432,0.25757,0.00316,22.45542,0.00000,0.88433,0.00000
0.27619,-0.11709,-2.20264,-0.00393,-0.97723,-17.98107,-0.03525,-4.15241,-21.94259,0.00147,48.80839,0.31715,0.00393,22.33204,0.00000,0.72363,0.00000
0.30257,-0.15060,-2.70675,-0.00555,-1.28995,-19.27102,-0.07490,-4.11159,-21.81076,0.00254,48.30799,0.38316,0.00555,22.19492,0.00000,0.80471,0.00000
0.32694,-0.18152,-3.29291,-0.00775,-1.09450,-21.85091,-0.09693,-4.06626,-21.65241,0.00386,47.72792,0.46780,0.00775,22.03092,0.00000,0.82104,0.00000
0.35323,-0.20630,-3.92402,-0.00990,-0.85996,-23.64902,-0.06903,-4.03831,-21.47701,0.00641,47.10533,0.56727,0.00990,21.85337,0.00000,0.94821,0.00000
0.38155,-0.23870,-4.59410,-0.01239,-0.89905,-25.52530,-0.08665,-4.00722,-21.27997,0.00955,46.44328,0.66691,0.01239,21.65398,0.00000,1.04037,0.00000
0.41038,-0.27823,-5.38326,-0.01627,-1.05541,-27.55795,-0.14834,-3.95657,-21.04491,0.01339,45.66362,0.78292,0.01627,21.41361,0.00000,0.70875,0.00000
0.43558,-0.32294,-6.20156,-0.02022,-1.05541,-29.39515,-0.16449,-3.88721,-20.78104,0.01753,44.85476,0.89955,0.02022,21.14148,0.00000,0.77846,0.00000
0.46123,-0.35842,-6.98278,-0.02345,-0.89905,-30.72418,-0.11015,-3.81750,-20.48635,0.01996,44.08448,1.01798,0.02345,20.83900,0.00000,0.80996,0.00000
0.48680,-0.39263,-7.84804,-0.02589,-0.58634,-32.75682,-0.08665,-3.75680,-20.13726,0.02164,43.23297,1.15412,0.02589,20.48470,0.00000,0.74083,0.00000
0.51517,-0.42617,-8.74848,-0.02865,-0.42998,-34.00768,-0.06756,-3.69762,-19.74489,0.02328,42.34792,1.29782,0.02865,20.08813,0.00000,0.86479,0.00000
0.54441,-0.46570,-9.84424,-0.03099,-0.27363,-35.92306,-0.10428,-3.63843,-19.23152,0.02483,41.27211,1.47396,0.03099,19.57267,0.00000,0.90387,0.00000
0.58271,-0.50966,-11.29379,-0.03334,0.03909,-37.29118,-0.03965,-3.59878,-18.49150,0.02608,39.85269,1.71513,0.03334,18.83844,0.00000,0.90067,0.00000
0.61084,-0.56380,-12.42815,-0.03548,-0.31271,-39.40200,-0.08225,-3.56324,-17.78038,0.02678,38.73868,1.88451,0.03548,18.13391,0.00000,0.95054,0.00000
0.64458,-0.61745,-13.80501,-0.03767,-0.31271,-41.27829,-0.05875,-3.59384,-16.97129,0.02515,37.39130,2.10193,0.03767,17.34764,0.00000,0.85925,0.00000
0.67526,-0.66099,-15.09619,-0.03898,0.11727,-41.90372,-0.01762,-3.65617,-16.20365,0.01930,36.13161,2.31246,0.03898,16.61102,0.00000,0.79450,0.00000
0.70445,-0.72212,-16.34169,-0.04092,-0.19545,-43.50638,-0.06756,-3.70566,-15.37973,0.01121,34.91362,2.49678,0.04092,15.81986,0.00000,0.82775,0.00000
0.73354,-0.77119,-17.72461,-0.04188,0.00000,-44.71815,-0.04994,-3.75950,-14.36581,-0.00004,33.56891,2.71987,0.04188,14.84959,0.00000,0.81346,0.00000
0.76156,-0.81555,-19.00405,-0.04187,0.39089,-45.85173,0.04700,-3.75394,-13.47763,-0.01136,32.32806,2.92729,0.04187,13.99066,0.00000,0.77933,0.00000
0.78936,-0.90617,-20.30108,-0.04297,-0.82088,-46.16445,-0.04259,-3.65644,-12.84923,-0.01823,31.06000,3.09279,0.04297,13.35935,0.00000,0.80179,0.00000
0.81776,-0.99470,-21.61187,-0.04514,-1.28995,-46.51625,-0.08225,-3.53156,-12.27838,-0.01873,29.78223,3.26305,0.04514,12.77617,0.00000,0.81258,0.00000
0.84590,-1.09894,-22.95710,-0.04739,-1.28995,-48.04074,-0.09400,-3.41442,-11.74310,-0.01728,28.47011,3.42466,0.04739,12.22942,0.00000,0.71750,0.00000
0.87592,-1.24132,-24.37279,-0.05170,-2.14991,-47.96256,-0.16596,-3.31605,-11.22068,-0.01504,27.08262,3.56268,0.05170,11.70042,0.00000,0.72537,0.00000
0.90458,-1.43104,-25.76815,-0.05531,-3.51804,-48.39254,-0.13071,-3.19285,-10.70821,-0.01376,25.70233,3.65030,0.05531,11.17408,0.00000,1.08675,0.00000
0.93664,-1.70819,-27.32451,-0.05973,-5.23796,-48.74434,-0.15715,-3.00982,-10.16355,-0.01188,24.14399,3.68376,0.05973,10.59984,0.00000,0.82775,0.00000
0.96564,-2.01746,-28.77626,-0.06516,-6.95789,-48.07983,-0.18652,-2.83553,-9.60653,-0.00923,22.67528,3.66521,0.06516,10.01627,0.00000,0.72217,0.00000
0.99450,-2.29531,-30.20746,-0.06951,-6.52791,-49.17432,-0.18212,-2.69240,-9.03874,-0.00651,21.23928,3.67343,0.06951,9.43122,0.00000,0.88521,0.00000
1.02730,-2.68443,-31.70050,-0.07458,-8.83418,-49.48704,-0.16009,-2.53101,-8.48397,-0.00553,19.70759,3.58468,0.07458,8.85346,0.00000,0.84554,0.00000
1.05901,-3.07254,-33.20589,-0.08041,-8.75600,-47.88438,-0.18359,-2.30001,-7.92930,-0.00434,18.16678,3.49933,0.08041,8.25614,0.00000,0.84379,0.00000
1.09819,-3.59682,-35.03573,-0.08743,-9.73323,-48.74434,-0.18652,-1.99007,-7.31190,-0.00170,16.27667,3.34410,0.08743,7.57788,0.00000,0.84117,0.00000
1.13095,-4.06410,-36.61111,-0.09376,-9.77232,-47.53257,-0.18506,-1.69377,-6.69070,0.00299,14.64572,3.19485,0.09376,6.90176,0.00000,1.56217,0.00000
1.16748,-4.55750,-38.10540,-0.10034,-9.85050,-45.53902,-0.17624,-1.38268,-6.04361,0.00769,13.08061,3.00409,0.10034,6.19976,0.00000,0.72683,0.00000
1.19823,-5.03342,-39.56591,-0.10642,-10.04595,-45.03086,-0.19240,-1.05648,-5.33834,0.01272,11.55582,2.82384,0.10642,5.44188,0.00000,0.76183,0.00000
1.22903,-5.52196,-40.84439,-0.11044,-10.94500,-44.17089,-0.12925,-0.70171,-4.63448,0.01662,10.19206,2.59552,0.11044,4.68730,0.00000,0.72246,0.00000
1.25877,-5.93240,-42.13007,-0.11352,-9.53779,-43.19366,-0.11750,-0.34761,-3.92084,0.01939,8.85896,2.44519,0.11352,3.93622,0.00000,0.93596,0.00000
1.29054,-6.38986,-43.32087,-0.11826,-9.73323,-40.80922,-0.14540,7.79269,-2.15820,0.07989,27.22197,6.67913,0.11826,8.08603,1.00000,0.84321,0.00000
1.32486,-6.83912,-44.51120,-0.12354,-10.00686,-39.44109,-0.19534,10.39348,-1.22838,0.09939,27.39462,5.48880,0.12354,10.46582,1.00000,0.89921,11.07370
1.35646,-7.20226,-45.72867,-0.12530,-7.27061,-36.04033,-0.13365,11.24805,-0.61566,0.10311,27.53557,4.27133,0.12530,11.26489,1.00000,0.84408,12.05781
1.38891,-7.37361,-46.74712,-0.13467,-1.56357,-32.13140,-0.33927,11.49373,-0.12273,0.10415,27.56621,3.25288,0.13467,11.49439,1.00000,0.85196,12.43585
1.42046,-7.48970,-47.65642,-0.14688,0.11727,-29.78604,-0.38627,11.54313,0.32221,0.10463,27.58942,2.34358,0.14688,11.54762,1.00000,0.87646,12.62539
1.45067,-7.42016,-48.48074,-0.15520,5.12070,-26.26800,-0.22471,11.50202,0.71584,0.10331,27.46222,1.51926,0.15520,11.52428,1.00000,0.98146,12.72477
1.48380,-7.08538,-49.19788,-0.16039,12.43039,-22.39816,-0.16596,11.37311,1.04318,0.10128,27.09726,0.80212,0.16039,11.42085,1.00000,0.99488,12.72885
1.52115,-6.66599,-49.91943,-0.16614,15.32300,-18.60650,-0.12925,11.17742,1.35980,0.09939,26.66611,0.08057,0.16614,11.25983,1.00000,0.96192,0.00000
1.55370,-6.04215,-50.59817,-0.16585,19.15375,-15.90934,0.02497,10.90661,1.61088,0.09727,26.04902,0.59817,0.16585,11.02493,1.00000,0.64925,0.00000
1.58211,-5.40315,-51.03031,-0.16413,23.33631,-12.39130,0.03672,10.63776,1.76179,0.09603,25.42404,1.03031,0.16413,10.78267,1.00000,0.69825,0.00000
1.61829,-4.53801,-51.51100,-0.16283,26.18982,-9.45961,0.06022,10.29235,1.87260,0.09617,24.58449,1.51100,0.16283,10.46131,1.00000,0.92196,0.00000
1.65287,-3.56937,-51.88410,-0.15941,29.08243,-6.76245,0.12484,9.90323,1.93588,0.09630,23.64455,1.88410,0.15941,10.09067,1.00000,0.71313,0.00000
1.68325,-2.58699,-52.15143,-0.15587,31.85777,-4.02620,0.13806,9.50719,1.97267,0.09558,22.68922,2.15143,0.15587,9.70969,1.00000,1.05117,0.00000
1.71245,-1.59178,-52.36517,-0.14942,33.89042,-2.30627,0.25702,9.10598,1.98820,0.09278,21.72094,2.36517,0.14942,9.32051,1.00000,0.78867,0.00000
1.74047,-0.53109,-52.52725,-0.14190,36.58757,-0.70361,0.28052,8.67252,1.98260,0.08882,20.68605,2.52725,0.14190,8.89626,1.00000,0.73442,0.00000
1.76985,0.53824,-52.67068,-0.13369,37.99479,0.27363,0.29668,8.24851,1.96109,0.08377,19.64416,2.67068,0.13369,8.47843,1.00000,0.72100,0.00000
1.79957,1.70939,-52.77522,-0.12309,39.55836,1.44630,0.36864,7.81614,1.91461,0.07704,18.49995,2.77522,0.12309,8.04722,1.00000,0.72042,0.00000
1.82803,2.92275,-52.85327,-0.11164,41.23920,2.50171,0.40536,7.36848,1.82106,0.07037,17.31397,2.85327,0.11164,7.59018,1.00000,0.71604,0.00000
1.85804,4.12960,-52.91259,-0.09947,42.17734,2.50171,0.42739,6.87990,1.70919,0.06312,16.13545,2.91259,0.09947,7.08903,1.00000,0.75571,0.00000
1.88872,5.47615,-52.98044,-0.08629,43.03731,2.26718,0.39655,6.36148,1.61743,0.05575,14.82651,2.98044,0.08629,6.56387,1.00000,0.78546,0.00000
1.92183,6.87282,-53.02697,-0.07254,43.78000,2.26718,0.43474,5.86465,1.53426,0.04895,13.47165,3.02697,0.07254,6.06201,1.00000,0.98438,0.00000
1.95889,8.28654,-53.06977,-0.05744,43.78000,1.91538,0.39361,5.33340,1.44546,0.04151,12.10903,3.06977,0.05744,5.52581,1.00000,0.84729,0.00000
1.99071,9.92945,-53.13154,-0.04494,44.28817,0.97723,0.37746,4.70270,1.34999,0.03359,10.54621,3.13154,0.04494,4.89264,1.00000,0.84263,0.00000
2.02361,11.38135,-53.17014,-0.03319,44.48361,0.82088,0.34661,4.07749,1.24426,0.02606,9.18319,3.17014,0.03319,4.26311,1.00000,0.94908,0.00000
2.05634,12.79030,-53.20026,-0.02262,43.50638,0.58634,0.33486,3.42060,1.18329,0.01893,7.88806,3.20026,0.02262,3.61949,1.00000,0.85867,0.00000
