time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02186,0.00000,0.00000,0.00067,-0.00000,0.00000,0.00000,7.35600,3.28145,0.39555,22.36068,0.00000,0.99933,8.05473,0.00000,1.66483,0.00000
0.07902,0.00977,-0.00000,0.00215,0.23454,0.00000,0.17771,9.55931,4.26365,0.51412,22.35194,0.00437,0.99785,10.46704,0.00000,1.67417,0.00000
0.11851,0.14067,0.01601,0.01311,3.04896,0.31271,0.35102,10.18038,4.53510,0.54898,22.22775,0.04859,0.98689,11.14483,0.00000,1.13196,0.00000
0.14971,0.35498,0.06963,0.02787,5.35523,1.44630,0.52286,10.31139,4.55649,0.55757,22.01225,0.09648,0.97213,11.27326,0.00000,1.07800,0.00000
0.18622,0.66954,0.14522,0.04987,9.57688,1.99355,0.62860,10.28333,4.47472,0.55603,21.69754,0.16954,0.95013,11.21472,0.00000,1.20021,0.00000
0.21899,1.10808,0.25902,0.07397,11.76588,2.65807,0.78722,10.16221,4.32413,0.55027,21.25538,0.26388,0.92603,11.04395,0.00000,0.88171,0.00000
0.24959,1.60123,0.40126,0.10141,14.85393,3.40077,0.96494,9.98799,4.08673,0.54084,20.75212,0.35719,0.89859,10.79172,0.00000,0.81521,0.00000
0.28434,2.12730,0.58008,0.13910,18.64559,4.18255,1.17643,9.77289,3.69544,0.52327,20.20317,0.43252,0.86090,10.44823,0.00000,0.71838,0.00000
0.31275,2.84395,0.85089,0.17693,21.30366,4.84707,1.33505,9.37980,3.22560,0.50215,19.44316,0.51079,0.82307,9.91893,0.00000,0.81754,0.00000
0.34385,3.54660,1.11885,0.22177,24.23536,4.84707,1.50689,8.98130,2.72275,0.47665,18.69730,0.58536,0.77823,9.38494,0.00000,0.82483,0.00000
0.37228,4.28631,1.42014,0.27289,26.34618,4.57345,1.62732,8.53704,2.08676,0.44677,17.90346,0.64668,0.72711,8.78838,0.00000,0.71954,0.00000
0.40594,5.21411,1.84102,0.32425,29.08243,4.65163,1.75803,8.05510,1.40039,0.41428,16.88762,0.68516,0.67575,8.17592,0.00000,0.87908,0.00000
0.44406,6.17177,2.32705,0.39386,32.05322,4.57345,1.86378,7.57271,0.71012,0.37210,15.81436,0.67872,0.60614,7.60593,0.00000,0.97358,0.00000
0.47750,7.24643,2.91427,0.45734,33.57770,3.90893,1.92400,6.95941,0.03720,0.32637,14.58977,0.63410,0.54266,6.95951,0.00000,0.81783,0.00000
0.50701,8.26491,3.48712,0.51382,36.11850,2.54080,1.90637,6.34463,-0.49824,0.28264,13.42125,0.57721,0.48618,6.36416,0.00000,0.82629,0.00000
0.53791,9.23732,4.05428,0.57117,37.21300,1.05541,1.84762,5.68069,-0.86765,0.23988,12.29581,0.50479,0.42883,5.74657,0.00000,0.81929,0.00000
0.57622,10.53455,4.80166,0.63786,38.19024,-1.68084,1.71544,5.02816,-1.09084,0.19383,10.79896,0.41646,0.36214,5.14513,0.00000,0.87354,0.00000
0.60788,11.55003,5.43027,0.69053,38.34659,-3.00988,1.63907,4.46405,-1.16118,0.15538,9.60648,0.30835,0.30947,4.61260,0.00000,0.95288,0.00000
0.63957,12.58034,6.09444,0.73886,38.58113,-4.57345,1.45842,3.98711,-1.16266,0.12123,8.38479,0.17507,0.26114,4.15317,0.00000,1.07537,0.00000
0.67473,13.60522,6.75078,0.78536,37.72116,-6.17611,1.32183,3.49592,-1.10338,0.09222,7.17291,0.04636,0.21464,3.66591,0.00000,0.84729,0.00000
0.71030,14.81195,7.55034,0.83012,37.13482,-7.34879,1.20580,2.91176,-1.09830,0.06644,5.73730,0.12912,0.16988,3.11201,0.00000,0.86479,0.00000
0.74280,15.80409,8.27142,0.86674,36.58757,-7.50514,1.10887,-9.61559,-11.24193,-0.67018,48.45344,4.19591,1.86674,14.79326,1.00000,0.91233,0.00000
0.77556,16.71837,8.93069,0.90102,34.71129,-8.28693,1.01193,-13.95444,-13.91337,-0.88581,49.04061,3.28163,1.90102,19.70554,1.00000,0.86742,21.20381
0.80429,17.52308,9.49361,0.91884,32.09231,-9.14689,0.53461,-15.60105,-14.48625,-0.94606,49.55555,2.47692,1.91884,21.28954,1.00000,0.85517,22.86890
0.83370,18.25616,9.96081,0.92622,28.41791,-9.96777,0.12925,-16.31054,-14.52355,-0.96002,49.99124,1.74385,1.92622,21.83958,1.00000,0.87558,23.46886
0.86464,18.95669,10.35234,0.91658,24.54807,-10.43684,-0.48320,-16.59395,-14.59480,-0.95770,50.36314,1.04331,1.91658,22.09904,1.00000,0.84350,23.74188
0.89394,19.53658,10.58678,0.89367,19.34920,-10.82773,-0.86800,-16.59860,-14.79549,-0.95119,50.58890,0.46342,1.89367,22.23556,1.00000,0.91321,23.86007
0.92623,20.07967,10.74614,0.85648,15.44027,-10.43684,-1.32477,-16.35852,-15.13511,-0.94443,50.74620,0.07967,1.85648,22.28616,1.00000,0.84933,23.86205
0.95591,20.50346,10.78729,0.81081,11.25772,-9.77232,-1.61116,-15.85404,-15.58021,-0.93372,50.78978,0.50346,1.81081,22.22822,1.00000,0.91933,0.00000
0.98540,20.84361,10.73130,0.76063,7.30970,-9.65505,-1.76685,-15.15043,-16.11617,-0.91984,50.73832,0.84362,1.76063,22.11937,1.00000,0.74171,0.00000
1.01261,21.11761,10.62283,0.71165,4.80798,-9.77232,-1.82853,-14.35836,-16.62534,-0.90452,50.63517,1.11761,1.71165,21.96735,1.00000,0.79567,0.00000
1.04180,21.35829,10.40978,0.65760,1.95446,-11.21863,-1.82413,-13.43876,-17.09891,-0.88589,50.42807,1.35829,1.65760,21.74795,1.00000,0.64750,0.00000
1.07524,21.58717,10.07307,0.59554,-0.39089,-11.68770,-1.93134,-12.32055,-17.53920,-0.85621,50.09821,1.58717,1.59554,21.43407,1.00000,0.64517,0.00000
1.10166,21.74695,9.76573,0.54560,-1.60266,-12.89947,-1.91812,-11.29439,-17.92673,-0.82586,49.79638,1.74695,1.54560,21.18799,1.00000,0.81842,0.00000
1.13199,21.91333,9.31810,0.48915,-2.89261,-15.71389,-1.78300,-10.24820,-18.31903,-0.78907,49.35521,1.91333,1.48915,20.99077,1.00000,0.81988,0.00000
1.16338,22.01596,8.84100,0.43363,-4.69071,-16.73022,-1.84762,-9.20674,-18.65077,-0.74884,48.88258,2.01596,1.43363,20.79941,1.00000,2.22892,0.00000
1.19291,22.12562,8.21917,0.38206,-5.12070,-19.03648,-1.69929,-8.15498,-18.89648,-0.70912,48.26600,2.12562,1.38206,20.58107,1.00000,0.77029,0.00000
1.21974,22.22872,7.57985,0.33919,-5.00343,-20.99095,-1.54214,-7.12458,-19.06993,-0.67214,47.63202,2.22872,1.33919,20.35736,1.00000,0.95258,0.00000
1.24544,22.30839,6.95896,0.29960,-5.12070,-22.98450,-1.50395,-6.16804,-19.19099,-0.63832,47.01566,2.30839,1.29960,20.15785,1.00000,0.71779,0.00000
1.28110,22.42489,6.19726,0.24892,-4.14346,-25.64257,-1.39086,-5.11238,-19.26294,-0.60327,46.26086,2.42489,1.24892,19.92981,1.00000,0.85633,0.00000
1.30815,22.54087,5.28639,0.21349,-3.47895,-26.54163,-1.28805,-4.27433,-19.19447,-0.57927,45.35762,2.54087,1.21349,19.66462,1.00000,0.84583,0.00000
1.33556,22.60154,4.46748,0.18151,-4.10438,-29.23879,-1.11181,-3.57560,-19.07744,-0.56044,44.54351,2.60154,1.18151,19.40963,1.00000,0.84408,0.00000
1.36178,22.65686,3.63903,0.15292,-3.67439,-30.68509,-1.05893,-2.98016,-18.86899,-0.54371,43.71984,2.65686,1.15292,19.10288,1.00000,0.95608,0.00000
1.39393,22.73488,2.71774,0.12208,-2.34536,-32.32684,-0.92234,-2.42227,-18.59204,-0.52785,42.80519,2.73488,1.12208,18.74917,1.00000,0.95054,0.00000
1.42152,22.81727,1.62511,0.09734,-1.68084,-34.90673,-0.85331,-1.92520,-18.24029,-0.51735,41.72034,2.81727,1.09734,18.34161,1.00000,0.73617,0.00000
1.44782,22.89272,0.72325,0.07692,-1.05541,-35.06309,-0.77694,-1.49831,-17.90546,-0.50883,40.82587,2.89272,1.07692,17.96804,1.00000,0.72071,0.00000
1.47453,22.97038,-0.27048,0.05867,-0.11727,-36.66575,-0.69616,-1.15431,-17.55400,-0.50160,39.84041,2.97038,1.05867,17.59192,1.00000,0.71954,0.00000
1.50073,23.03344,-1.33574,0.04109,0.00000,-38.50295,-0.64035,-0.86455,-17.17670,-0.49419,38.78308,3.03344,1.04109,17.19845,1.00000,0.85137,0.00000
1.52982,23.08842,-2.49735,0.02387,0.27363,-39.94925,-0.59189,-0.60703,-16.74624,-0.48838,37.62960,3.08842,1.02387,16.75724,1.00000,0.84642,0.00000
1.56045,23.13575,-3.70834,0.00672,0.54725,-41.74736,-0.52579,-0.34696,-16.26851,-0.48323,36.42688,3.13575,1.00672,16.27221,1.00000,0.84700,0.00000
1.59676,23.16242,-5.28546,-0.01371,0.50816,-42.41188,-0.53461,-0.05232,-15.66519,-0.47727,34.85829,3.16242,0.98629,15.66527,1.00000,0.94092,0.00000
1.62509,23.17877,-6.65392,-0.02916,1.05541,-45.38266,-0.54783,0.19424,-15.10247,-0.47342,33.49725,3.17877,0.97084,15.10372,1.00000,0.85808,0.00000
1.65611,23.16451,-8.04373,-0.04723,0.97723,-47.18077,-0.61979,0.39640,-14.56740,-0.46895,32.11258,3.16451,0.95277,14.57279,1.00000,0.76825,0.00000
1.68656,23.12513,-9.44282,-0.06756,0.89905,-45.81264,-0.66679,0.57591,-14.01644,-0.46468,30.71657,3.12513,0.93244,14.02827,1.00000,1.34604,0.00000
1.71533,23.07666,-10.77549,-0.08805,1.32904,-46.28172,-0.73141,0.69704,-13.41007,-0.46217,29.38601,3.07666,0.91195,13.42817,1.00000,0.71342,0.00000
1.74174,23.02269,-12.17159,-0.10837,1.99355,-48.70525,-0.77841,0.79754,-12.81117,-0.46002,27.99209,3.02269,0.89163,12.83597,1.00000,0.98379,0.00000
1.77410,22.91113,-13.63011,-0.13733,1.95446,-48.27527,-0.95319,0.93703,-12.21106,-0.45460,26.53009,2.91113,0.86267,12.24696,1.00000,0.95783,0.00000
1.80603,22.81445,-15.28033,-0.16998,3.63530,-49.40886,-1.06921,1.08058,-11.57503,-0.44704,24.87938,2.81445,0.83002,11.62535,1.00000,1.04533,0.00000
1.83482,22.75685,-16.73225,-0.20446,6.09793,-50.26883,-1.20433,1.26972,-10.91547,-0.43738,23.43050,2.75685,0.79554,10.98907,1.00000,0.85663,0.00000
1.86644,22.63936,-18.25296,-0.24512,6.41064,-50.11247,-1.36295,1.51260,-10.16980,-0.42658,21.90662,2.63937,0.75488,10.28167,1.00000,0.95638,0.00000
1.89793,22.49688,-19.82119,-0.29209,7.50514,-49.76067,-1.50248,1.81256,-9.30066,-0.41208,20.33271,2.49688,0.70791,9.47563,1.00000,0.94937,0.00000
1.93059,22.36808,-21.49949,-0.34350,10.20230,-50.46427,-1.64935,2.01967,-8.35049,-0.38965,18.65145,2.36808,0.65650,8.59126,1.00000,0.84233,0.00000
1.96385,22.16064,-23.09104,-0.40166,11.06227,-47.45440,-1.77860,2.30173,-7.31806,-0.36073,17.04645,2.16064,0.59834,7.67150,1.00000,0.95288,0.00000
1.99685,21.98049,-24.76711,-0.46171,13.91579,-47.92347,-1.82706,2.53115,-6.27841,-0.32491,15.36109,1.98049,0.53829,6.76943,1.00000,0.96746,0.00000
