time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02931,0.00000,0.00000,-0.00050,-0.00000,0.00000,0.00000,6.65281,3.18162,0.38623,22.36068,0.00000,1.00050,7.37446,0.00000,1.12175,0.00000
0.09688,0.01759,0.00585,0.00134,0.82088,0.11727,0.20268,8.64355,4.12656,0.50188,22.34233,0.00263,0.99866,9.57807,0.00000,0.90417,0.00000
0.13271,0.15241,0.02379,0.01100,3.12714,0.46907,0.31283,9.20166,4.36444,0.53551,22.21378,0.04688,0.98900,10.18425,0.00000,1.08121,0.00000
0.16683,0.36872,0.07536,0.02692,6.44973,1.40721,0.51111,9.31125,4.34519,0.54386,21.99740,0.09749,0.97308,10.27521,0.00000,0.88463,0.00000
0.20278,0.72414,0.15972,0.04915,9.65505,2.14991,0.68588,9.22840,4.18671,0.54278,21.64232,0.18098,0.95085,10.13370,0.00000,0.74142,0.00000
0.23690,1.13515,0.27606,0.07707,12.31313,2.93170,0.87241,9.05602,3.89089,0.53561,21.22351,0.26074,0.92293,9.85649,0.00000,0.74229,0.00000
0.27005,1.65754,0.46563,0.11116,15.24482,4.10438,1.13824,8.81799,3.49400,0.52636,20.67245,0.32480,0.88884,9.48499,0.00000,0.87792,0.00000
0.31102,2.40701,0.75241,0.16432,19.62282,4.92525,1.34680,8.41691,2.92955,0.50826,19.87539,0.40347,0.83568,8.91217,0.00000,0.86625,0.00000
0.34543,3.18549,1.07428,0.21464,23.17995,5.35523,1.59501,7.91417,2.37769,0.48532,19.03671,0.46373,0.78536,8.26362,0.00000,0.74579,0.00000
0.37923,3.96945,1.43940,0.27528,25.60349,5.70704,1.82853,7.43326,1.81148,0.45453,18.17312,0.48776,0.72472,7.65080,0.00000,1.03571,0.00000
0.41637,4.94362,1.97582,0.34726,29.19970,6.37155,2.01653,6.96538,1.23152,0.41627,17.06113,0.44363,0.65274,7.07341,0.00000,0.99633,0.00000
0.45745,5.97914,2.56123,0.43203,31.23234,4.92525,2.12374,6.54292,0.60007,0.37151,15.87199,0.38312,0.56797,6.57038,0.00000,0.80442,0.00000
0.49570,7.12011,3.24518,0.51391,33.38225,3.51804,2.13990,6.13843,-0.23684,0.31599,14.54370,0.28163,0.48609,6.14300,0.00000,0.85517,0.00000
0.54303,8.58400,4.19424,0.61443,35.41489,1.68084,2.04737,5.90554,-1.02415,0.24255,12.80750,0.08744,0.38557,5.99369,0.00000,0.65771,0.00000
0.58566,9.93885,5.09784,0.69724,37.05664,-1.56357,1.91372,5.52207,-1.50931,0.18832,11.19187,0.11485,0.30276,5.72462,0.00000,0.66792,0.00000
0.61997,11.01919,5.83525,0.75956,37.79934,-3.43986,1.76685,5.00171,-1.81607,0.14812,9.89950,0.29128,0.24044,5.32120,0.00000,0.96221,0.00000
0.65652,12.03588,6.55863,0.82040,36.97847,-5.27705,1.58913,4.23515,-1.86474,0.10786,8.67584,0.48361,0.17960,4.62750,0.00000,0.88725,0.00000
0.69327,13.20691,7.43586,0.87532,37.95570,-6.72336,1.44079,3.34087,-1.83271,0.07162,7.26092,0.74453,0.12468,3.81055,0.00000,0.74346,0.00000
0.72840,14.27708,8.25537,0.92115,36.86120,-8.20875,1.27189,2.45339,-1.77627,0.04933,5.98294,0.99892,0.07885,3.02890,0.00000,0.74375,0.00000
0.76223,15.28247,9.03291,0.96171,36.04033,-9.45961,1.18818,-11.03185,-10.43708,-0.63924,49.25932,4.71753,1.96171,15.18665,1.00000,0.76300,0.00000
0.79626,16.25889,9.82008,1.00059,35.33672,-10.31957,1.07068,-15.64292,-12.67609,-0.85107,49.96035,3.74111,2.00059,20.13415,1.00000,0.75454,21.14458
0.82687,17.05981,10.42665,1.02190,30.48965,-10.90591,0.59482,-17.37156,-13.10898,-0.92507,50.51229,2.94019,2.02190,21.76273,1.00000,0.73062,22.85625
0.85632,17.77286,10.89045,1.03411,26.42436,-12.19586,0.31430,-18.13499,-13.07332,-0.95490,50.93916,2.22714,2.03411,22.35597,1.00000,0.66033,23.50559
0.88659,18.46134,11.33564,1.03648,24.00082,-12.35222,-0.11896,-18.53297,-12.98779,-0.96799,51.35869,1.53866,2.03648,22.63082,1.00000,0.65683,23.81513
0.91695,19.04236,11.52932,1.02228,17.00384,-12.86038,-0.55076,-18.66210,-13.03186,-0.97133,51.53822,0.95764,2.02228,22.76188,1.00000,0.95608,23.94982
0.95273,19.62303,11.67992,0.99473,12.54766,-12.39130,-0.85919,-18.59434,-13.23708,-0.96857,51.68130,0.37697,1.99473,22.82476,1.00000,0.84583,23.98735
0.98357,20.09643,11.71261,0.95952,10.04595,-11.88314,-1.22636,-18.38025,-13.63238,-0.96283,51.71271,0.09643,1.95952,22.88395,1.00000,0.76154,0.00000
1.01317,20.42266,11.55846,0.91906,4.22164,-11.92223,-1.38939,-18.01947,-14.14563,-0.95666,51.56020,0.42266,1.91906,22.90852,1.00000,0.76650,0.00000
1.04501,20.71040,11.35890,0.87028,0.82088,-11.57043,-1.58032,-17.47828,-14.78987,-0.95650,51.36382,0.71040,1.87028,22.89608,1.00000,0.71487,0.00000
1.07849,20.96084,11.00424,0.81199,-3.00988,-12.00041,-1.81384,-16.74121,-15.46307,-0.95296,51.01329,0.96084,1.81199,22.78979,1.00000,0.74229,0.00000
1.11345,21.06590,10.49401,0.74652,-7.77877,-12.43039,-1.96365,-15.76997,-16.09347,-0.94101,50.50526,1.06590,1.74652,22.53202,1.00000,0.74988,0.00000
1.14704,21.15112,9.93464,0.67837,-9.77232,-13.87670,-2.05031,-14.60913,-16.70025,-0.91677,49.94791,1.15113,1.67837,22.18840,1.00000,0.96425,0.00000
1.17943,21.12983,9.26987,0.60848,-12.62584,-15.36209,-2.11493,-13.30607,-17.24509,-0.88755,49.28283,1.12983,1.60848,21.78175,1.00000,0.91204,0.00000
1.21107,21.08049,8.54339,0.54177,-14.26759,-17.23838,-2.17514,-12.03347,-17.75928,-0.84762,48.55541,1.08049,1.54177,21.45219,1.00000,0.82717,0.00000
1.24118,21.01438,7.73147,0.47707,-14.85393,-19.85736,-2.10612,-10.72823,-18.15161,-0.80703,47.74224,1.01438,1.47707,21.08496,1.00000,0.83562,0.00000
1.27240,20.91601,6.94950,0.41228,-14.97120,-21.77273,-2.11787,-9.48248,-18.41368,-0.76470,46.95844,0.91601,1.41228,20.71186,1.00000,0.97212,0.00000
1.30958,20.80525,5.92710,0.33951,-14.58031,-25.52530,-1.91225,-8.23293,-18.49895,-0.71469,45.93416,0.80525,1.33951,20.24827,1.00000,1.12058,0.00000
1.34467,20.63956,4.74919,0.27166,-15.01029,-28.84789,-1.87112,-6.99511,-18.44411,-0.67395,44.75376,0.63956,1.27166,19.72605,1.00000,0.83679,0.00000
1.37508,20.56030,3.72344,0.21888,-12.93855,-31.19325,-1.77125,-5.94798,-18.31199,-0.64636,43.72703,0.56030,1.21888,19.25377,1.00000,0.83271,0.00000
1.40704,20.43921,2.58101,0.16604,-10.90591,-33.61679,-1.61410,-4.94220,-18.11799,-0.62208,42.58328,0.43921,1.16604,18.77996,1.00000,0.77058,0.00000
1.43792,20.34781,1.47707,0.11808,-9.61596,-35.45398,-1.52304,-3.99619,-17.90350,-0.59919,41.47853,0.34781,1.11808,18.34406,1.00000,1.39154,0.00000
1.46775,20.19508,0.22031,0.07471,-9.18598,-38.15115,-1.43198,-3.10054,-17.59808,-0.57800,40.22078,0.19508,1.07471,17.86913,1.00000,0.81404,0.00000
1.49882,20.08425,-0.94653,0.03136,-7.54423,-39.79290,-1.31302,-2.26438,-17.24536,-0.55650,39.05356,0.08425,1.03136,17.39339,1.00000,0.73763,0.00000
1.53208,19.95036,-2.22027,-0.00985,-5.86339,-40.34015,-1.19699,-1.44851,-16.86695,-0.53664,37.77977,0.04964,0.99015,16.92903,1.00000,0.86800,0.00000
1.56658,19.70932,-3.77991,-0.05050,-5.94157,-43.31093,-1.14705,-0.60030,-16.38530,-0.51809,36.22126,0.29068,0.94950,16.39629,1.00000,0.89279,0.00000
1.60057,19.50226,-5.38408,-0.08525,-3.98711,-45.46084,-1.01487,0.17836,-15.83105,-0.50393,34.61950,0.49774,0.91475,15.83205,1.00000,0.83446,0.00000
1.63579,19.27342,-6.97289,-0.12098,-2.34536,-46.12536,-0.99578,0.93320,-15.20058,-0.48949,33.03510,0.72658,0.87902,15.22920,1.00000,1.23579,0.00000
