time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02466,0.00000,0.00000,-0.00015,0.00000,-0.00000,-0.00147,6.56250,3.28125,0.46388,22.36068,0.00000,1.00015,7.33710,0.00000,0.90796,0.00000
0.09338,0.01759,0.00196,0.00489,0.42998,0.03909,0.25702,8.53125,4.26563,0.55150,22.34407,0.00612,0.99511,9.53823,0.00000,0.65858,0.00000
0.13025,0.16589,0.03813,0.02069,3.98711,0.97723,0.47439,9.12187,4.56094,0.57778,22.19529,0.04009,0.97931,10.19857,0.00000,0.45121,0.00000
0.16356,0.39706,0.10568,0.04243,7.11425,1.95446,0.68735,8.80688,4.15734,0.58567,21.95843,0.08305,0.95757,9.73882,0.00000,0.46492,0.00000
0.20067,0.79949,0.25073,0.07305,10.78864,3.32259,0.91647,9.20456,4.03627,0.58803,21.53388,0.13328,0.92695,10.05064,0.00000,0.48971,0.00000
0.23320,1.23836,0.43473,0.10937,13.44672,4.49527,1.23811,8.83168,3.50775,0.52002,21.05929,0.16497,0.89063,9.50279,0.00000,0.49525,0.00000
0.26330,1.75555,0.66505,0.15138,17.08202,5.47250,1.42317,8.71982,3.34920,0.49962,20.49393,0.19027,0.84862,9.34090,0.00000,0.45179,0.00000
0.29817,2.39431,0.95809,0.20392,19.66191,5.70704,1.57445,8.19407,2.64539,0.44196,19.79183,0.21382,0.79608,8.61051,0.00000,0.59150,0.00000
0.32706,3.08297,1.27593,0.25057,22.59361,5.55068,1.69341,8.03635,1.94205,0.42466,19.03406,0.23752,0.74943,8.26767,0.00000,0.45704,0.00000
0.36013,3.84939,1.67525,0.30981,26.07256,6.17611,1.82706,7.98903,1.07480,0.41947,18.16986,0.22311,0.69019,8.06100,0.00000,0.43925,0.00000
0.39427,4.65648,2.15894,0.37469,28.61336,6.44973,1.90784,7.97483,0.32244,0.41791,17.23096,0.15142,0.62531,7.98135,0.00000,0.51187,0.00000
0.42880,5.65854,2.73359,0.44186,30.99781,4.37800,1.97393,7.31433,0.09673,0.36590,16.07726,0.08557,0.55814,7.31496,0.00000,0.49846,0.00000
0.46355,6.69256,3.33945,0.51081,34.82856,3.08805,2.01653,6.62399,-0.46317,0.35030,14.88122,0.00611,0.48919,6.64016,0.00000,0.56437,0.00000
0.49631,7.72821,3.96976,0.57713,36.19668,1.71993,1.99743,6.41688,-0.63114,0.27690,13.67335,0.09450,0.42287,6.44785,0.00000,0.54017,0.00000
0.53102,8.76717,4.60878,0.64419,36.93938,-1.01632,1.92400,5.86257,-1.33778,0.25487,12.45960,0.20142,0.35581,6.01326,0.00000,0.62679,0.00000
0.57409,10.18585,5.50012,0.72417,38.50295,-3.59621,1.82853,5.04002,-1.54977,0.19673,10.79660,0.36420,0.27583,5.27291,0.00000,0.51217,0.00000
0.61507,11.52070,6.36628,0.79515,38.97202,-5.98066,1.70369,4.30107,-1.61337,0.11056,9.22510,0.54196,0.20485,4.59371,0.00000,0.63437,0.00000
0.64951,12.69409,7.17200,0.85076,38.73748,-7.73968,1.56563,3.58720,-1.63245,0.08471,7.83415,0.73786,0.14924,3.94117,0.00000,0.44771,0.00000
0.68154,13.75163,7.91272,0.89802,38.19024,-9.22507,1.44373,2.71678,-0.98192,0.07695,6.58779,0.92744,0.10198,2.88879,0.00000,0.47133,0.00000
