time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02363,0.00000,0.00000,0.00090,-0.00000,0.00000,0.00000,7.05469,0.00000,0.00000,20.00000,0.00000,0.00090,7.05469,0.00000,0.90038,0.00000
0.08682,0.01759,-0.00393,-0.00099,0.66452,-0.07818,0.03965,9.17109,0.00000,0.00000,19.98241,0.00393,0.00099,9.17109,0.00000,0.93042,0.00000
0.12671,0.17980,-0.00803,0.00266,4.02620,-0.15636,0.11309,9.80602,0.00000,0.00000,19.82020,0.00803,0.00266,9.80602,0.00000,0.97038,0.00000
0.17176,0.53163,-0.01678,0.01052,7.73968,-0.03909,0.19387,9.34024,0.00000,0.00000,19.46838,0.01678,0.01052,9.34024,0.00000,0.66558,0.00000
0.20671,0.99448,0.02116,0.01947,11.64861,0.70361,0.29227,9.20051,0.00000,0.00000,19.00554,0.02116,0.01947,9.20051,0.00000,0.66617,0.00000
0.24090,1.51761,0.06057,0.02975,15.40118,0.89905,0.31283,9.15859,0.00000,0.00000,18.48249,0.06057,0.02975,9.15859,0.00000,0.54338,0.00000
0.27425,2.10249,0.11880,0.04086,18.09834,1.17268,0.34514,8.48977,0.00000,0.00000,17.89791,0.11880,0.04086,8.48977,0.00000,0.64663,0.00000
0.30775,2.82553,0.18490,0.05188,20.99095,1.17268,0.34514,8.28912,0.00000,0.00000,17.17547,0.18490,0.05188,8.28912,0.00000,0.60812,0.00000
0.34047,3.60830,0.26205,0.06196,23.21904,1.17268,0.29815,7.73674,0.00000,0.00000,16.39379,0.26205,0.06196,7.73674,0.00000,0.49146,0.00000
0.37241,4.46110,0.34147,0.07030,25.79893,0.89905,0.24821,7.57102,-0.65625,0.00000,15.54265,0.34147,0.07030,7.59941,0.00000,0.56642,0.00000
0.40404,5.34286,0.42420,0.07714,27.55795,0.66452,0.21737,6.86506,-0.85312,0.00000,14.66328,0.42420,0.07714,6.91786,0.00000,0.44304,0.00000
0.43463,6.24394,0.50888,0.08334,29.59059,0.50816,0.17918,6.65327,-0.91219,0.00000,13.76547,0.50888,0.08334,6.71551,0.00000,0.44450,0.00000
0.46430,7.19204,0.59322,0.08886,31.07598,0.23454,0.15862,6.58973,-0.92991,0.00000,12.82169,0.59322,0.08886,6.65502,0.00000,0.39375,0.00000
0.49325,8.12896,0.64837,0.09380,31.97504,-0.58634,0.15421,5.91442,-0.93522,0.00000,11.88874,0.64837,0.09380,5.98790,0.00000,0.56292,0.00000
0.52629,9.14780,0.73177,0.09954,32.44411,-0.58634,0.18652,5.05558,-0.93682,-0.06872,10.87685,0.73177,0.09954,5.14164,0.00000,0.40075,0.00000
0.55536,10.17843,0.81589,0.10479,33.34316,-0.46907,0.19681,4.14167,-0.93729,-0.08934,9.85540,0.81589,0.10479,4.24641,0.00000,0.39375,0.00000
0.59439,11.47475,0.87837,0.10888,33.46043,-1.79811,0.08225,3.86750,-0.93744,-0.09552,8.57038,0.87837,0.10888,3.97949,0.00000,0.55475,0.00000
0.62589,12.49627,0.93966,0.11001,33.03045,-1.68084,0.02350,3.12900,-0.93748,-0.09738,7.56234,0.93966,0.11001,3.26642,0.00000,0.44625,0.00000
0.65720,13.51422,0.98007,0.10932,32.83500,-2.07173,-0.03672,2.90745,-1.59374,-0.09794,6.55941,0.98007,0.10932,3.31561,0.00000,0.46258,0.00000
0.68850,14.50736,1.01322,0.10723,32.09231,-2.30627,-0.06315,2.18474,-1.13437,-0.09810,5.58531,1.01322,0.10723,2.46168,0.00000,0.45150,0.00000
0.72069,15.47558,1.05744,0.10451,31.27143,-1.91538,-0.09106,8.20230,-1.65281,-0.02943,24.54720,1.05744,0.10451,8.36716,1.00000,0.52558,0.00000
0.75260,16.52055,1.09915,0.10094,30.84145,-1.91538,-0.15128,10.00756,-1.80834,-0.00883,23.50517,1.09915,0.10094,10.16963,1.00000,0.53054,7.85231
