time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02546,0.00000,0.00000,0.00014,-0.00000,0.00000,0.00147,0.00000,6.23438,0.27489,20.00000,0.00000,0.74986,6.23438,0.00000,1.04708,0.00000
0.08578,-0.00392,0.01563,0.00451,-0.11727,0.35180,0.19093,0.00000,7.44844,0.35736,19.98437,0.00392,0.74549,7.44844,0.00000,0.77496,0.00000
0.12037,-0.00242,0.09968,0.01491,-0.00000,2.18900,0.33193,0.00000,7.81266,0.38210,19.90032,0.00242,0.73509,7.81266,0.00000,0.50954,0.00000
0.15351,-0.00072,0.24240,0.02918,0.15636,3.83075,0.51992,0.00000,8.57817,0.38952,19.75760,0.00072,0.72082,8.57817,0.00000,0.52587,0.00000
0.18975,0.00252,0.45368,0.05181,0.19545,6.13702,0.67120,0.65625,8.15158,0.39174,19.54632,0.00252,0.69819,8.17795,0.00000,0.70408,0.00000
0.22210,0.02132,0.73256,0.07582,0.89905,7.97422,0.77694,0.19688,8.02360,0.39241,19.26745,0.02132,0.67418,8.02601,0.00000,0.51421,0.00000
0.25439,0.04884,1.06591,0.10323,1.52448,9.85050,0.89297,0.71531,7.98520,0.39261,18.93415,0.04884,0.64677,8.01718,0.00000,0.83417,0.00000
0.29410,0.09207,1.53844,0.14569,2.26718,11.64861,1.09565,0.87084,7.97369,0.32395,18.46179,0.09207,0.60431,8.02110,0.00000,0.68046,0.00000
0.32955,0.11779,2.03219,0.18665,2.85352,13.95488,1.21461,1.57375,7.47804,0.37207,17.96819,0.11779,0.56335,7.64185,0.00000,0.88638,0.00000
0.36769,0.12824,2.64920,0.23352,3.24441,15.67480,1.23958,1.78463,6.67310,0.31779,17.35128,0.12824,0.51648,6.90762,0.00000,0.69154,0.00000
0.40314,0.10911,3.27174,0.27992,3.59621,17.19929,1.33064,1.84789,6.43162,0.30150,16.72862,0.10911,0.47008,6.69182,0.00000,0.47046,0.00000
0.43364,0.09041,3.86204,0.32117,4.33891,17.98107,1.35414,1.86687,6.35917,0.29662,16.13822,0.09041,0.42883,6.62754,0.00000,0.46258,0.00000
0.46250,0.09990,4.43554,0.35981,5.90248,18.02016,1.37764,1.87256,6.33744,0.22643,15.56478,0.09990,0.39019,6.60830,0.00000,0.40308,0.00000
0.49285,0.11632,5.01381,0.40053,7.50514,18.84104,1.35855,2.53052,5.67467,0.20537,14.98664,0.11632,0.34947,6.21332,0.00000,0.39638,0.00000
0.52371,0.11986,5.66432,0.44246,8.44329,19.62282,1.30567,2.72791,4.81959,0.19906,14.33618,0.11986,0.30754,5.53804,0.00000,0.53462,0.00000
0.55956,0.12832,6.42117,0.48928,9.26416,19.62282,1.31449,2.78712,4.56306,0.12844,13.57943,0.12832,0.26072,5.34692,0.00000,0.52092,0.00000
0.60047,0.14488,7.38262,0.54116,11.06227,19.11466,1.22636,2.14864,3.99392,0.10725,12.61822,0.14488,0.20884,4.53520,0.00000,0.52004,0.00000
0.63316,0.20117,8.13318,0.57796,12.93855,18.84104,1.10887,1.95709,3.82318,0.10090,11.86853,0.20117,0.17204,4.29498,0.00000,0.52004,0.00000
0.66447,0.26032,8.82109,0.61057,13.25127,17.59018,0.99137,1.89963,3.11570,0.09899,11.18194,0.26032,0.13943,3.64914,0.00000,0.59033,0.00000
0.69602,0.31176,9.47720,0.63918,13.48580,16.53477,0.86947,1.22614,2.90346,0.09842,10.52742,0.31176,0.11082,3.15175,0.00000,0.51800,0.00000
0.73033,0.38938,10.15583,0.66573,13.99397,15.24482,0.76813,1.02409,2.18354,0.02953,9.85187,0.38938,0.08427,2.41176,0.00000,0.45150,0.00000
0.76151,0.46726,10.80067,0.68749,13.99397,14.11123,0.66679,1.61973,1.96756,0.00886,9.21119,0.46726,0.06251,2.54849,0.00000,0.52675,0.00000
0.79139,0.52597,11.35453,0.70555,13.40763,13.29036,0.54636,1.14217,1.90277,0.00266,8.66146,0.52597,0.04445,2.21925,0.00000,0.55067,0.00000
0.82236,0.60711,11.88040,0.71915,13.09491,11.68770,0.41124,0.99890,1.88333,0.00080,8.14226,0.60711,0.03085,2.13184,0.00000,0.45150,0.00000
0.85296,0.70356,12.36702,0.72830,12.82129,10.20230,0.27612,0.95592,1.22125,0.00024,7.66533,0.70356,0.02170,1.55088,0.00000,0.60521,0.00000
0.88281,0.77752,12.80711,0.73425,11.96132,9.45961,0.19387,0.94303,1.02262,0.00007,7.23480,0.77752,0.01575,1.39106,0.00000,0.44596,0.00000
0.91578,0.87379,13.19932,0.73907,10.63229,7.70059,0.12925,0.93916,0.96304,0.00002,6.85659,0.87379,0.01093,1.34516,0.00000,0.46083,0.00000
0.95171,0.98651,13.56899,0.74272,10.35866,6.13702,0.09400,0.93800,0.94516,0.00001,6.50624,0.98651,0.00728,1.33160,0.00000,0.51129,0.00000
0.98637,1.12048,13.94916,0.74525,9.57688,4.76889,0.08078,0.93765,0.93980,0.00000,6.15371,1.12048,0.00475,1.32756,0.00000,0.44829,0.00000
1.01620,1.24740,14.21513,0.74734,8.75600,3.43986,0.06169,0.28129,0.93819,0.00000,5.91783,1.24740,0.00266,0.97945,0.00000,0.57867,0.00000
1.05321,1.38915,14.45036,0.74949,8.16966,2.54080,0.05287,0.74064,0.93771,0.00000,5.72086,1.38915,0.00051,1.19492,0.00000,0.51800,0.00000
1.08431,1.51315,14.66715,0.75110,6.91880,2.07173,0.04700,0.22219,0.93756,0.00000,5.54337,1.51315,0.00110,0.96353,0.00000,0.60608,0.00000
1.12793,1.64030,14.86605,0.75242,5.51159,1.36813,0.03525,0.06666,0.93752,0.00000,5.38962,1.64030,0.00242,0.93989,0.00000,0.58012,0.00000
1.16028,1.71483,14.98664,0.75258,4.26073,1.09450,-0.00147,0.02000,0.93751,0.00000,5.29853,1.71483,0.00258,0.93772,0.00000,0.51771,0.00000
1.19413,1.77444,15.07455,0.75204,3.20532,0.78179,-0.02203,0.00600,0.93750,0.00000,5.23533,1.77444,0.00204,0.93752,0.00000,0.66383,0.00000
1.22716,1.81229,15.13135,0.75115,2.30627,0.46907,-0.02497,0.00180,0.93750,0.00000,5.19501,1.81229,0.00115,0.93750,0.00000,0.63321,0.00000
1.26481,1.83534,15.15822,0.75066,1.05541,0.15636,-0.00294,0.00054,0.93750,0.00000,5.17796,1.83534,0.00066,0.93750,0.00000,0.64954,0.00000
1.29806,1.83829,15.16365,0.75091,0.35180,0.03909,0.00294,0.00016,0.93750,0.00000,5.17394,1.83829,0.00091,0.93750,0.00000,0.52354,0.00000
1.33098,1.82696,15.15574,0.75062,-0.31271,0.03909,-0.01616,0.00005,0.93750,0.00000,5.17731,1.82696,0.00062,0.93750,0.00000,0.67112,0.00000
1.36421,1.81562,15.14784,0.75004,-0.42998,0.03909,-0.01028,0.00001,0.93750,0.00000,5.18072,1.81562,0.00004,0.93750,0.00000,0.52296,0.00000
1.39327,1.81143,15.14661,0.75009,-0.19545,0.03909,0.00734,0.00000,0.93750,0.00000,5.18041,1.81143,0.00009,0.93750,0.00000,0.52383,0.00000
1.42502,1.81143,15.14661,0.75018,-0.03909,0.03909,0.00147,0.00000,0.93750,0.00000,5.18041,1.81143,0.00018,0.93750,0.00000,0.51450,0.00000
1.45622,1.81429,15.14927,0.75007,0.07818,-0.00000,-0.00441,0.00000,0.93750,0.00000,5.17892,1.81429,0.00007,0.93750,0.00000,0.45383,0.00000
1.48656,1.81429,15.14927,0.75011,0.03909,-0.00000,0.00147,0.00000,0.93750,0.00000,5.17892,1.81429,0.00011,0.93750,0.00000,0.45704,0.00000
1.51734,1.81429,15.14927,0.75008,0.00000,-0.00000,-0.00147,0.00000,0.93750,0.00000,5.17892,1.81429,0.00008,0.93750,0.00000,0.51683,0.00000
1.55143,1.81429,15.14927,0.75011,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17892,1.81429,0.00011,0.93750,0.00000,0.55067,0.00000
1.58211,1.81429,15.14927,0.75013,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17892,1.81429,0.00013,0.93750,0.00000,0.49496,0.00000
1.61226,1.81429,15.14927,0.75003,0.00000,-0.00000,-0.00294,0.00000,0.93750,0.00000,5.17892,1.81429,0.00003,0.93750,0.00000,0.54950,0.00000
1.65331,1.81429,15.14927,0.74995,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17892,1.81429,0.00005,0.93750,0.00000,0.52850,0.00000
1.68428,1.81295,15.15070,0.75010,-0.00000,0.03909,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00010,0.93750,0.00000,0.46608,0.00000
1.71519,1.81295,15.15070,0.75007,0.00000,0.03909,-0.00147,0.00000,0.93750,0.00000,5.17711,1.81295,0.00007,0.93750,0.00000,0.45646,0.00000
1.74435,1.81295,15.15070,0.75002,0.00000,-0.00000,-0.00147,0.00000,0.93750,0.00000,5.17711,1.81295,0.00002,0.93750,0.00000,0.45063,0.00000
1.77414,1.81295,15.15070,0.75004,-0.00000,0.00000,0.00147,0.00000,0.93750,0.00000,5.17711,1.81295,0.00004,0.93750,0.00000,0.52938,0.00000
1.80437,1.81295,15.15070,0.75001,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00001,0.93750,0.00000,0.67842,0.00000
1.83476,1.81295,15.15070,0.75003,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00003,0.93750,0.00000,0.52704,0.00000
1.86615,1.81295,15.15070,0.75005,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00005,0.93750,0.00000,0.45763,0.00000
1.89537,1.81295,15.15070,0.75000,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00000,0.93750,0.00000,0.50429,0.00000
1.92419,1.81295,15.15070,0.74997,0.00000,-0.00000,-0.00294,0.00000,0.93750,0.00000,5.17711,1.81295,0.00003,0.93750,0.00000,0.45063,0.00000
1.95382,1.81295,15.15070,0.74999,0.00000,-0.00000,-0.00147,0.00000,0.93750,0.00000,5.17711,1.81295,0.00001,0.93750,0.00000,0.45908,0.00000
1.98432,1.81295,15.15070,0.74993,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00007,0.93750,0.00000,0.40046,0.00000
2.01246,1.81295,15.15070,0.74995,-0.00000,0.00000,0.00147,0.00000,0.93750,0.00000,5.17711,1.81295,0.00005,0.93750,0.00000,0.40163,0.00000
2.04285,1.81295,15.15070,0.74990,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00010,0.93750,0.00000,0.40367,0.00000
2.07467,1.81295,15.15070,0.74994,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00006,0.93750,0.00000,0.57429,0.00000
2.10073,1.81295,15.15070,0.74995,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00005,0.93750,0.00000,0.56262,0.00000
2.12856,1.81295,15.15070,0.74990,-0.00000,0.00000,0.00000,0.00000,0.93750,0.00000,5.17711,1.81295,0.00010,0.93750,0.00000,0.45383,0.00000
