time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02235,0.00000,0.00000,0.00057,-0.00000,0.00000,0.00000,0.00000,7.05469,0.27489,20.00000,0.00000,0.74943,7.05469,0.00000,0.97329,0.00000
0.08469,-0.00196,0.01173,0.00422,-0.03909,0.78179,0.18652,0.00000,9.17109,0.35736,19.98827,0.00196,0.74578,9.17109,0.00000,1.04621,0.00000
0.12255,0.00717,0.13295,0.01474,0.15636,2.93170,0.31871,0.00000,9.80602,0.38210,19.86705,0.00717,0.73526,9.80602,0.00000,0.79100,0.00000
0.16497,-0.00033,0.33611,0.03883,-0.03909,5.55068,0.69470,0.00000,9.99649,0.38952,19.66389,0.00033,0.71117,9.99649,0.00000,0.73529,0.00000
0.20050,0.04088,0.63695,0.06338,1.17268,7.77877,0.66826,0.00000,9.39739,0.39174,19.36309,0.04088,0.68662,9.39739,0.00000,0.40600,0.00000
0.22993,0.06494,0.96942,0.08817,1.48539,9.49870,0.88416,0.00000,9.21765,0.39241,19.03069,0.06494,0.66183,9.21765,0.00000,0.46317,0.00000
0.26296,0.11894,1.35103,0.12202,2.57989,11.92223,1.06921,0.65625,9.16373,0.39261,18.64935,0.11894,0.62798,9.18720,0.00000,0.41942,0.00000
0.29189,0.15878,1.79889,0.15493,3.04896,14.07214,1.18965,0.85312,8.49131,0.32395,18.20180,0.15878,0.59507,8.53406,0.00000,0.42175,0.00000
0.32513,0.19630,2.26998,0.19596,3.63530,15.36209,1.25721,0.91219,8.28958,0.30335,17.73110,0.19630,0.55404,8.33962,0.00000,0.45967,0.00000
0.36059,0.20282,2.98750,0.24250,3.63530,17.51200,1.31889,0.92991,8.22906,0.29717,17.01371,0.20282,0.50750,8.28144,0.00000,0.46288,0.00000
0.39284,0.19681,3.58236,0.28567,4.22164,18.99739,1.34974,1.59147,7.71872,0.22660,16.41882,0.19681,0.46433,7.88108,0.00000,0.41446,0.00000
0.42057,0.19789,4.17726,0.32464,5.39432,19.54465,1.35855,1.78994,6.90937,0.20542,15.82397,0.19789,0.42536,7.13745,0.00000,0.41329,0.00000
0.44821,0.20315,4.78293,0.36072,6.72336,20.44370,1.31008,1.84948,6.66656,0.19907,15.21843,0.20315,0.38928,6.91835,0.00000,0.40046,0.00000
0.47662,0.17165,5.39772,0.39735,6.84063,20.91277,1.28805,1.86734,6.59372,0.19717,14.60329,0.17165,0.35265,6.85304,0.00000,0.43429,0.00000
0.50980,0.12958,6.10979,0.43939,7.34879,21.22548,1.24546,2.52895,5.91562,0.19659,13.89081,0.12958,0.31061,6.43352,0.00000,0.50662,0.00000
0.54065,0.11525,6.85239,0.47671,9.10780,21.57729,1.20433,2.72744,5.71218,0.19642,13.14811,0.11525,0.27329,6.32993,0.00000,0.57254,0.00000
0.57655,0.07162,7.73102,0.51898,9.88959,21.30366,1.18965,2.78698,4.99491,0.12765,12.26919,0.07162,0.23102,5.71982,0.00000,0.57254,0.00000
0.60764,0.05055,8.43278,0.55467,10.94500,20.95186,1.14999,2.80484,4.77972,0.10702,11.56733,0.05055,0.19533,5.54192,0.00000,0.64604,0.00000
0.64730,0.02367,9.39772,0.59728,12.70402,21.65547,1.04131,2.81020,4.05892,0.10083,10.60231,0.02367,0.15272,4.93681,0.00000,0.53462,0.00000
0.68043,0.01916,10.20753,0.62972,13.72034,20.56097,0.95465,2.81181,3.84267,0.09897,9.79249,0.01916,0.12028,4.76156,0.00000,0.52442,0.00000
0.71529,0.02363,11.06277,0.66131,13.99397,19.15375,0.85331,2.81229,3.12155,0.09841,8.93726,0.02363,0.08869,4.20156,0.00000,0.58538,0.00000
0.74940,0.04465,11.82471,0.68849,14.65848,18.37197,0.80925,2.15619,2.24897,0.02952,8.17541,0.04465,0.06151,3.11560,0.00000,0.53288,0.00000
0.78299,0.09593,12.58062,0.71587,15.24482,16.22206,0.76666,1.95936,1.98719,0.00886,7.42000,0.09593,0.03413,2.79070,0.00000,0.67521,0.00000
0.81645,0.18213,13.30740,0.73980,16.18297,14.77575,0.68588,1.90031,1.90866,0.00266,6.69507,0.18213,0.01020,2.69335,0.00000,0.61833,0.00000
0.84822,0.26594,14.00492,0.75964,16.14388,14.03305,0.61392,1.88259,1.88510,0.00080,6.00098,0.26594,0.00964,2.66416,0.00000,0.52908,0.00000
0.88141,0.38793,14.60867,0.77879,15.71389,11.88314,0.55957,1.22103,1.22178,0.00024,5.40526,0.38793,0.02879,1.72733,0.00000,0.65042,0.00000
0.92215,0.56324,15.34296,0.79890,15.83116,10.00686,0.46411,13.32725,4.30403,0.00007,39.73535,3.05190,0.04890,14.00501,1.00000,0.57517,0.00000
0.95536,0.75786,15.89282,0.81219,15.67480,7.66150,0.33193,16.95911,4.57246,0.00002,39.16069,2.90883,0.06219,17.56470,1.00000,0.72596,16.09082
0.98948,0.96596,16.40686,0.82018,16.69113,6.48882,0.17918,17.72055,4.65299,0.00001,38.61079,2.79684,0.07018,18.32125,1.00000,0.70671,16.85252
1.02300,1.32559,17.05518,0.82634,19.31011,4.76889,0.17918,17.94898,4.67715,0.00000,37.86945,2.73645,0.07634,18.54836,1.00000,0.46200,17.08110
1.05272,1.72782,17.61483,0.83020,21.53820,3.00988,0.13071,18.01751,4.02814,0.00000,37.18430,2.76069,0.08020,18.46230,1.00000,0.50983,17.02931
