time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02194,0.00000,0.00000,0.00078,-0.00000,0.00000,0.00147,6.56250,0.00000,0.00000,20.00000,0.00000,0.00078,6.56250,0.00000,0.87704,0.00000
0.07970,0.01172,-0.00197,-0.00163,0.62543,-0.03909,-0.00441,8.53125,0.00000,0.00000,19.98828,0.00197,0.00163,8.53125,0.00000,0.83183,0.00000
0.11484,0.15437,-0.01596,-0.00109,3.04896,-0.31271,0.03965,9.12187,0.00000,0.00000,19.84564,0.01596,0.00109,9.12187,0.00000,0.50108,0.00000
0.14802,0.37522,-0.01634,0.00081,6.76245,-0.03909,0.06609,9.29906,-0.49219,0.00000,19.62478,0.01634,0.00081,9.31208,0.00000,0.66033,0.00000
0.18546,0.77198,-0.01035,0.00364,10.20230,0.11727,0.07784,9.35222,-0.63984,0.00000,19.22802,0.01035,0.00364,9.37408,0.00000,0.50313,0.00000
0.21687,1.24299,-0.00526,0.00497,13.95488,0.11727,0.05875,9.36817,-0.19195,0.00000,18.75701,0.00526,0.00497,9.37013,0.00000,0.44275,0.00000
0.25083,1.75308,0.00282,0.00756,16.88657,0.19545,0.08518,8.88076,-0.54977,0.00000,18.24692,0.00282,0.00756,8.89776,0.00000,0.67958,0.00000
0.28380,2.47234,0.00194,0.01072,20.17007,-0.07818,0.11750,8.24235,-0.65712,0.00000,17.52766,0.00194,0.01072,8.26851,0.00000,0.42933,0.00000
0.31363,3.22677,0.00568,0.01448,22.78905,-0.19545,0.12043,8.05083,-0.68932,0.00000,16.77323,0.00568,0.01448,8.08029,0.00000,0.45325,0.00000
0.34510,4.05725,0.02306,0.01865,25.52530,0.11727,0.13218,7.33712,-0.69898,0.00000,15.94276,0.02306,0.01865,7.37034,0.00000,0.48446,0.00000
0.37686,4.91541,0.02290,0.02305,27.79248,-0.27363,0.14393,7.12301,-0.70188,0.00000,15.08461,0.02290,0.02305,7.15751,0.00000,0.50633,0.00000
0.40632,5.82457,0.01763,0.02689,28.84789,-0.78179,0.13512,6.56659,-0.70275,0.00000,14.17544,0.01763,0.02689,6.60409,0.00000,0.44450,0.00000
0.43938,6.76351,-0.00094,0.03132,31.11507,-1.32904,0.14100,5.90748,-0.70301,0.00000,13.23649,0.00094,0.03132,5.94916,0.00000,0.54717,0.00000
0.48092,8.26855,-0.04442,0.03669,34.28131,-2.07173,0.13659,5.70974,-0.70309,0.00000,11.73153,0.04442,0.03669,5.75287,0.00000,0.43108,0.00000
0.51013,9.27230,-0.05717,0.04079,33.73405,-1.68084,0.13659,4.99417,-0.70311,0.00000,10.72785,0.05717,0.04079,5.04343,0.00000,0.42700,0.00000
0.53991,10.26727,-0.08970,0.04501,33.69497,-2.18900,0.14393,4.28731,-0.70312,0.00000,9.73314,0.08970,0.04501,4.34459,0.00000,1.10483,0.00000
0.57911,11.65288,-0.09989,0.05006,35.02400,-1.91538,0.10868,3.58307,-0.70312,0.00000,8.34772,0.09989,0.05006,3.65141,0.00000,0.41008,0.00000
0.61001,12.71136,-0.09635,0.05377,34.51584,-1.60266,0.11456,3.37180,-0.70312,0.00000,7.28927,0.09635,0.05377,3.44433,0.00000,0.39492,0.00000
0.63854,13.71087,-0.08441,0.05754,34.16404,-1.52448,0.12925,2.65216,-0.70312,0.00000,6.28970,0.08441,0.05754,2.74379,0.00000,0.38033,0.00000
0.66665,14.66651,-0.05577,0.06087,33.85133,-1.01632,0.12043,2.43627,-0.70313,0.00000,5.33378,0.05577,0.06087,2.53571,0.00000,0.38529,0.00000
0.69839,15.59095,-0.02764,0.06411,32.71774,-0.82088,0.11750,8.27776,-0.70313,0.00000,24.40907,0.02764,0.06411,8.30757,1.00000,0.43225,0.00000
0.72761,16.60366,0.03061,0.06677,31.85777,-0.31271,0.07490,10.03020,-0.70313,0.00000,23.39636,0.03061,0.06677,10.05482,1.00000,0.42904,7.59393
0.75906,17.63012,0.08843,0.06913,32.75682,-0.19545,0.10281,10.06375,-0.70313,0.00000,22.37005,0.08843,0.06913,10.08828,1.00000,0.43983,7.62747
0.78868,18.65709,0.13935,0.07407,34.08586,-0.58634,0.22765,9.58162,-0.70313,0.00000,21.34336,0.13935,0.07407,9.60739,1.00000,0.46754,7.14535
0.81944,19.71745,0.21747,0.08049,35.06309,-0.15636,0.21149,9.43699,-0.70313,0.00000,20.28372,0.21747,0.08049,9.46315,1.00000,0.43429,7.00071
0.84907,20.87049,0.31361,0.08704,38.07297,0.07818,0.23646,8.40922,-0.70313,0.00000,19.13208,0.31361,0.08704,8.43857,1.00000,0.43663,5.97295
0.87994,22.13739,0.43163,0.09566,40.53559,0.23454,0.29080,8.10089,-1.35938,0.00000,17.86783,0.43163,0.09566,8.21415,1.00000,0.50313,5.70250
0.91150,23.44672,0.53665,0.10315,41.51283,-0.31271,0.21737,7.35214,-1.55625,0.00000,16.56197,0.53665,0.10315,7.51505,1.00000,0.50458,0.00000
0.94418,24.76279,0.65455,0.11005,42.33370,-0.74270,0.19974,6.63533,-1.61531,-0.05154,15.25127,0.65455,0.11005,6.82912,1.00000,0.50604,0.00000
0.97902,26.27657,0.79970,0.11749,43.46729,-0.66452,0.22031,5.92810,-1.63303,-0.06700,13.74671,0.79970,0.11749,6.14891,1.00000,0.60929,0.00000
1.01219,27.72686,0.90020,0.12184,43.85818,-1.83720,0.11896,5.05968,-1.63835,-0.02010,12.30611,0.90020,0.12184,5.31832,1.00000,0.60988,0.00000
1.04755,29.17975,0.98215,0.12447,43.62365,-2.97079,0.04994,4.30697,-1.63994,-0.05757,10.86474,0.98215,0.12447,4.60862,1.00000,0.67637,0.00000
1.09106,31.17419,1.05111,0.12669,43.62365,-3.86984,0.05581,3.58896,-1.64042,-0.01727,8.88818,1.05111,0.12669,3.94609,1.00000,0.70262,0.00000
1.12426,32.61431,1.12873,0.12734,43.42820,-3.24441,0.01616,2.71731,-1.64056,-0.05672,7.47145,1.12873,0.12734,3.17415,1.00000,0.57079,0.00000
1.15719,34.04924,1.21694,0.12792,42.02098,-2.61898,0.03231,1.96363,-0.98436,-0.06856,6.07392,1.21694,0.12792,2.19654,1.00000,0.62358,0.00000
1.18886,35.35190,1.33835,0.12864,41.27829,-1.75902,0.00000,1.73753,-0.78749,-0.07211,4.83694,1.33835,0.12864,1.90766,1.00000,0.50254,0.00000
