time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.84754,17.67019,1.40534,0.10060,26.85434,0.42998,0.04847,7.43472,-10.68621,-0.47230,38.53460,1.15897,1.10060,13.01807,1.00000,0.51071,0.00000
0.87802,18.56302,1.49277,0.10192,24.97806,-0.03909,0.03819,8.62885,-13.86993,-0.60557,38.09644,0.36760,1.10192,16.33499,1.00000,0.52704,15.64819
0.90743,19.26310,1.52427,0.10088,24.70443,-1.25086,-0.07637,8.98709,-14.82504,-0.64555,37.73325,0.23238,1.10088,17.33637,1.00000,0.50808,16.66082
0.93627,19.95876,1.48210,0.09778,24.19627,-3.67439,-0.10722,9.09457,-15.11158,-0.65754,37.31989,0.78781,1.09778,17.63720,1.00000,0.51100,16.96480
0.96592,20.62081,1.37730,0.08977,22.82814,-5.00343,-0.30843,9.12681,-15.19753,-0.66114,36.87936,1.28054,1.08977,17.72748,1.00000,0.51508,17.05601
0.99448,21.32010,1.12783,0.07973,22.55452,-9.88959,-0.37599,8.48023,-15.22332,-0.66222,36.30262,1.72400,1.07973,17.42595,1.00000,0.53812,16.79116
1.03405,22.08420,0.80485,0.06355,22.00727,-11.41407,-0.42445,8.28626,-14.73887,-0.66254,35.63586,2.18061,1.06355,16.90847,1.00000,0.51129,16.27081
1.07262,23.02634,0.23277,0.04652,21.03004,-14.50213,-0.49789,8.22806,-14.59354,-0.66264,34.67168,2.64719,1.04652,16.75328,1.00000,0.55388,0.00000

