time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02322,0.00000,0.00000,0.00247,0.00000,-0.00000,-0.00147,9.37500,0.00000,0.07363,20.00000,0.00000,0.00247,9.37500,0.00000,0.67287,0.00000
0.08291,0.01954,-0.00002,0.00054,1.32904,-0.00000,0.02497,9.37500,0.00000,0.07363,19.98046,0.00002,0.00054,9.37500,0.00000,0.49088,0.00000
0.11533,0.17980,-0.00422,0.00419,4.49527,-0.03909,0.17771,9.37500,0.00000,0.00000,19.82020,0.00422,0.00419,9.37500,0.00000,0.47688,0.00000
0.14944,0.45339,0.01201,0.01234,6.95789,0.50816,0.24968,8.67188,0.00000,0.00000,19.54661,0.01201,0.01234,8.67188,0.00000,0.38967,0.00000
0.18109,0.83612,0.04903,0.02056,11.33589,0.89905,0.26877,9.37500,0.00000,0.00000,19.16394,0.04903,0.02056,9.37500,0.00000,0.33687,0.00000
0.21085,1.25175,0.08976,0.02848,13.05582,1.17268,0.26877,8.67188,0.00000,0.00000,18.74846,0.08976,0.02848,8.67188,0.00000,0.40425,0.00000
0.24297,1.75280,0.14392,0.03708,16.26114,1.28995,0.25996,8.67188,0.00000,0.00000,18.24776,0.14392,0.03708,8.67188,0.00000,0.39083,0.00000
0.26918,2.28110,0.19308,0.04321,18.09834,1.21177,0.23059,7.96875,0.00000,0.00000,17.71995,0.19308,0.04321,7.96875,0.00000,0.38325,0.00000
0.29885,2.91362,0.27176,0.05011,20.36552,1.52448,0.22912,7.96875,0.00000,0.00000,17.08854,0.27176,0.05011,7.96875,0.00000,0.39404,0.00000
0.32475,3.49261,0.31677,0.05578,22.28090,1.13359,0.21443,7.96875,0.00000,0.00000,16.51043,0.31677,0.05578,7.96875,0.00000,0.50021,0.00000
0.35836,4.24708,0.37262,0.06193,23.29722,0.46907,0.18359,7.26563,-0.70313,0.00000,15.75732,0.37262,0.06193,7.29957,0.00000,0.39842,0.00000
0.38717,5.01016,0.44719,0.06736,25.09532,0.82088,0.18359,6.56250,-0.70313,-0.07363,14.99651,0.44719,0.06736,6.60006,0.00000,0.38850,0.00000
0.41948,5.87076,0.49544,0.07325,27.32341,0.19545,0.16009,6.56250,-0.70313,-0.07363,14.13792,0.49544,0.07325,6.60006,0.00000,0.38500,0.00000
0.44743,6.66301,0.54118,0.07545,28.30065,-0.39089,0.06609,6.56250,-0.70313,-0.07363,13.34796,0.54118,0.07545,6.60006,0.00000,0.38325,0.00000
0.47493,7.46461,0.59360,0.07601,28.69154,-0.11727,0.00441,5.85938,-0.70313,-0.07363,12.54944,0.59360,0.07601,5.90141,0.00000,0.41096,0.00000
0.50731,8.44786,0.65416,0.07544,29.86422,-0.31271,-0.02497,5.15625,-0.70313,-0.07363,11.57064,0.65416,0.07544,5.20397,0.00000,0.44479,0.00000
0.53953,9.43448,0.72225,0.07359,30.25511,-0.27363,-0.06022,5.15625,-0.70313,-0.07363,10.59017,0.72225,0.07359,5.20397,0.00000,0.38792,0.00000
0.57060,10.38614,0.78603,0.07088,30.09875,-0.23454,-0.10281,4.45313,-0.70313,0.00000,9.64594,0.78603,0.07088,4.50829,0.00000,0.40308,0.00000
0.61656,11.74324,0.85041,0.06587,30.37238,-0.58634,-0.10722,3.75000,-0.70313,0.00000,8.30044,0.85041,0.06587,3.81535,0.00000,0.38821,0.00000
0.65291,12.67400,0.90387,0.06342,29.78604,-0.19545,-0.05581,3.75000,0.00000,0.00000,7.38155,0.90387,0.06342,3.75000,0.00000,0.40512,0.00000
0.68497,13.78278,0.95995,0.06190,29.39515,-0.23454,-0.03965,3.75000,0.00000,0.00000,6.29089,0.95995,0.06190,3.75000,0.00000,0.39229,0.00000
0.71671,14.54679,0.98588,0.06074,28.76972,-0.54725,-0.03231,3.04688,0.00000,0.00000,5.54162,0.98588,0.06074,3.04688,0.00000,0.38354,0.00000
0.75053,15.62235,1.07399,0.05942,27.79248,0.54725,-0.02937,8.67188,0.00000,0.00000,24.40130,1.07399,0.05942,8.67188,1.00000,0.42379,0.00000
0.78609,16.53868,1.13990,0.05732,27.20614,0.54725,-0.12337,8.67188,0.00000,0.00000,23.48900,1.13990,0.05732,8.67188,1.00000,0.38821,5.62500
0.81511,17.35830,1.18534,0.05702,27.71431,0.03909,-0.00147,8.67188,0.00000,0.00000,22.67271,1.18534,0.05702,8.67188,1.00000,0.52617,5.62500
0.84417,18.18479,1.24817,0.05827,29.19970,0.35180,0.05434,8.67188,0.00000,0.00000,21.85089,1.24817,0.05827,8.67188,1.00000,0.48008,5.62500
0.88479,19.45080,1.32719,0.06137,30.88054,0.23454,0.07784,7.96875,0.00000,0.00000,20.59202,1.32719,0.06137,7.96875,1.00000,0.42233,4.92188
0.91703,20.55992,1.41026,0.06483,32.87409,0.39089,0.11603,7.96875,0.00000,0.00000,19.49116,1.41026,0.06483,7.96875,1.00000,0.34417,4.92188
0.94266,21.44116,1.47279,0.06822,34.04677,0.42998,0.15715,7.26563,-0.70313,0.00000,18.61719,1.47279,0.06822,7.29957,1.00000,0.34533,4.27694
0.97034,22.39446,1.54111,0.07210,34.32040,0.27363,0.15128,7.26563,-0.70313,0.00000,17.67286,1.54111,0.07210,7.29957,1.00000,0.34067,0.00000
0.99605,23.30696,1.60436,0.07583,35.41489,0.03909,0.12484,7.26563,-0.70313,0.00000,16.76996,1.60436,0.07583,7.29957,1.00000,0.41446,0.00000
1.02299,24.27255,1.66524,0.07955,36.50940,-0.23454,0.11750,6.56250,-0.70313,0.00000,15.81536,1.66524,0.07955,6.60006,1.00000,0.33571,0.00000
1.05423,25.41522,1.74373,0.08374,36.66575,-0.35180,0.12190,5.85938,-1.40625,0.00000,14.68865,1.74373,0.08374,6.02576,1.00000,0.33863,0.00000
1.08661,26.63914,1.81230,0.08830,36.82211,-0.78179,0.14393,5.85938,-1.40625,0.00000,13.48321,1.81230,0.08830,6.02576,1.00000,0.33658,0.00000
1.11365,27.60863,1.87589,0.09216,37.21300,-0.78179,0.11750,5.15625,-1.40625,0.00000,12.53256,1.87589,0.09216,5.34457,1.00000,0.33921,0.00000
1.15099,28.96323,1.97860,0.09728,37.60390,-0.66452,0.12631,4.45313,-1.40625,0.00000,11.21272,1.97860,0.09728,4.66989,1.00000,0.45121,0.00000
1.18506,30.21560,2.04252,0.10089,36.11850,-1.48539,0.10575,4.45313,-2.34375,0.00000,9.99531,2.04252,0.10089,5.03224,1.00000,0.47542,0.00000
1.21729,31.37284,2.11745,0.10426,35.76670,-1.25086,0.10134,3.75000,-2.34375,0.00000,8.88322,2.11745,0.10426,4.42218,1.00000,0.38908,0.00000
1.24829,32.53738,2.19922,0.10778,35.96215,-1.21177,0.10575,3.04688,-2.34375,0.00000,7.77993,2.19922,0.10778,3.84404,1.00000,0.43896,0.00000
1.28179,33.65570,2.25464,0.11100,35.02400,-1.83720,0.08665,3.04688,-2.34375,0.00000,6.73301,2.25464,0.11100,3.84404,1.00000,0.48971,0.00000
1.30848,34.62231,2.29686,0.11307,34.47675,-2.11082,0.06609,2.34375,-2.34375,0.00000,5.84766,2.29686,0.11307,3.31456,1.00000,0.50662,0.00000
1.34002,35.71938,2.35222,0.11606,33.77314,-2.11082,0.08078,1.40625,-1.40625,0.00000,4.88432,2.35222,0.11606,1.98874,1.00000,0.33133,0.00000
