time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02483,0.00000,0.00000,0.00063,-0.00000,0.00000,0.00000,9.60938,0.00000,0.07363,20.00000,0.00000,0.00063,9.60938,0.00000,0.50050,0.00000
0.07880,0.00977,-0.00392,-0.00232,0.27363,-0.19545,-0.06315,8.90625,-0.70313,0.00000,19.99023,0.00392,0.00232,8.93396,0.00000,5.13713,0.00000
0.12348,0.20124,-0.02984,-0.00434,4.18255,-0.62543,-0.04112,9.60938,0.00000,0.00000,19.79878,0.02984,0.00434,9.60938,0.00000,0.58654,0.00000
0.15451,0.50409,-0.05071,-0.00355,7.66150,-0.50816,0.03525,8.90625,0.00000,0.00000,19.49598,0.05071,0.00355,8.90625,0.00000,0.46958,0.00000
0.18415,0.86561,-0.06593,-0.00242,11.49225,-0.50816,0.05287,8.90625,0.00000,0.00000,19.13451,0.06593,0.00242,8.90625,0.00000,0.33250,0.00000
0.20767,1.20176,-0.07090,-0.00068,13.13400,-0.31271,0.10281,8.90625,0.00000,0.00000,18.79837,0.07090,0.00068,8.90625,0.00000,0.30508,0.00000
0.23053,1.57506,-0.06944,0.00235,15.24482,-0.00000,0.14981,8.90625,0.00000,0.00000,18.42507,0.06944,0.00235,8.90625,0.00000,0.38675,0.00000
0.25549,2.00894,-0.06091,0.00634,17.27747,0.19545,0.15568,8.43750,0.00000,0.00000,17.99116,0.06091,0.00634,8.43750,0.00000,0.35992,0.00000
0.28677,2.65199,-0.06500,0.01085,20.56097,-0.03909,0.12043,7.73438,0.00000,0.00000,17.34813,0.06500,0.01085,7.73438,0.00000,0.35700,0.00000
0.31703,3.36538,-0.06166,0.01473,22.47634,-0.23454,0.13953,7.73438,-0.70313,0.00000,16.63474,0.06166,0.01473,7.76627,0.00000,0.42233,0.00000
0.34885,4.14904,-0.05057,0.01905,24.31354,-0.03909,0.13953,7.03125,0.00000,0.00000,15.85104,0.05057,0.01905,7.03125,0.00000,0.41008,0.00000
0.38369,5.00140,-0.05433,0.02445,26.97161,-0.50816,0.15274,7.03125,-0.70313,0.00000,14.99870,0.05433,0.02445,7.06632,0.00000,0.44712,0.00000
0.41724,6.02581,-0.05340,0.03009,28.14429,-0.66452,0.16743,6.56250,0.00000,0.00000,13.97430,0.05340,0.03009,6.56250,0.00000,0.34387,0.00000
0.44696,6.93947,-0.07140,0.03544,28.88698,-1.17268,0.17037,5.85938,-0.70313,0.00000,13.06073,0.07140,0.03544,5.90141,0.00000,0.30946,0.00000
0.47639,7.74982,-0.09224,0.04096,29.86422,-1.68084,0.20268,5.85938,-0.70313,0.00000,12.25052,0.09224,0.04096,5.90141,0.00000,0.34592,0.00000
0.50283,8.60058,-0.08968,0.04636,30.56782,-1.32904,0.21443,5.15625,-0.70313,0.00000,11.39977,0.08968,0.04636,5.20397,0.00000,0.44625,0.00000
0.53478,9.57681,-0.08815,0.05203,30.91963,-1.36813,0.17918,4.45313,-0.70313,0.00000,10.42357,0.08815,0.05203,4.50829,0.00000,0.34883,0.00000
0.57454,10.87556,-0.07352,0.05809,31.31052,-1.28995,0.14981,4.45313,0.00000,0.00000,9.12474,0.07352,0.05809,4.45313,0.00000,0.40600,0.00000
0.61755,11.91241,-0.06072,0.06294,30.84145,-1.36813,0.09693,3.98438,-0.70313,0.00000,8.08782,0.06072,0.06294,4.04594,0.00000,0.31471,0.00000
0.64670,13.08040,-0.01202,0.06533,30.29420,-0.82088,0.08959,3.28125,-0.70313,0.00000,6.91961,0.01202,0.06533,3.35574,0.00000,0.31413,0.00000
