time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02284,0.00000,0.00000,0.00104,-0.00000,0.00000,0.00147,-5.15625,-24.60938,0.04909,50.99020,0.00000,0.00104,25.14375,0.00000,0.66267,0.00000
0.07926,0.00000,-0.01368,0.00223,0.00000,-0.39089,0.00881,-5.85938,-25.07813,0.04909,50.97678,0.00268,0.00223,25.75354,0.00000,0.48650,0.00000
0.10798,0.01959,-0.10358,0.00182,0.42998,-2.42354,0.01762,-5.85938,-25.07813,0.04909,50.89249,0.03953,0.00182,25.75354,0.00000,0.38325,0.00000
0.13609,0.02158,-0.22475,-0.00067,0.31271,-4.41709,-0.06609,-5.15625,-24.60938,0.04909,50.77408,0.06524,0.00067,25.14375,0.00000,0.39200,0.00000
0.16313,0.02319,-0.43193,-0.00404,0.03909,-7.15334,-0.13659,-5.85938,-24.60938,0.04909,50.57132,0.10745,0.00404,25.29730,0.00000,0.33629,0.00000
0.18804,0.03573,-0.68802,-0.00497,0.31271,-8.91236,0.01909,-5.85938,-24.60938,0.04909,50.32283,0.16996,0.00497,25.29730,0.00000,0.34796,0.00000
0.21213,0.02420,-0.97526,-0.00574,0.07818,-10.59320,-0.01762,-5.85938,-24.37500,0.04909,50.03908,0.21499,0.00574,25.06936,0.00000,0.32638,0.00000
0.23641,0.00234,-1.30542,-0.00853,-0.62543,-13.01673,-0.13218,-5.85938,-24.37500,0.04909,49.71125,0.25831,0.00853,25.06936,0.00000,0.35846,0.00000
0.26096,-0.01486,-1.68054,-0.01213,-0.66452,-14.46304,-0.12484,-5.15625,-23.67188,0.04909,49.34039,0.31500,0.01213,24.22694,0.00000,0.33775,0.00000
0.28597,-0.04400,-2.11995,-0.01639,-0.82088,-17.08202,-0.20415,-5.15625,-23.43750,0.04909,48.90421,0.37261,0.01639,23.99799,0.00000,0.38383,0.00000
