time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02165,0.00000,0.00000,0.00011,-0.00000,0.00000,0.00000,7.96875,4.45313,0.61359,22.36068,0.00000,0.99989,9.12860,0.00000,0.69213,0.00000
0.07611,0.00391,0.00195,0.00343,0.35180,0.07818,0.26877,7.96875,4.45313,0.61359,22.35631,0.00000,0.99657,9.12860,0.00000,0.47396,0.00000
0.10400,0.09182,0.01400,0.01434,1.79811,0.46907,0.43914,7.96875,4.45313,0.61359,22.27231,0.02854,0.98566,9.12860,0.00000,0.49146,0.00000
0.13203,0.20849,0.05858,0.02909,3.90893,1.05541,0.60510,7.96875,4.45313,0.61359,22.14804,0.04085,0.97091,9.12860,0.00000,0.49088,0.00000
0.15857,0.39813,0.12845,0.04991,6.05884,2.07173,0.80338,7.96875,4.45313,0.61359,21.94723,0.06316,0.95009,9.12860,0.00000,0.38092,0.00000
0.18642,0.64616,0.21879,0.07435,8.75600,2.73625,0.95025,7.96875,4.45313,0.61359,21.68510,0.09328,0.92565,9.12860,0.00000,0.44917,0.00000
0.21258,0.91331,0.34411,0.10309,9.92868,3.94802,1.09712,7.26563,3.75000,0.61359,21.39013,0.10066,0.89691,8.17630,0.00000,0.59004,0.00000
0.24284,1.29945,0.54316,0.13960,12.35222,5.04252,1.27189,7.96875,3.04688,0.53996,20.95573,0.09532,0.86040,8.53138,0.00000,0.52821,0.00000
0.27680,1.72844,0.76312,0.18855,14.73666,5.31614,1.47751,7.96875,3.04688,0.53996,20.47364,0.09043,0.81145,8.53138,0.00000,0.38792,0.00000
0.30103,2.20452,1.01703,0.22560,16.30023,5.35523,1.61410,7.96875,2.34375,0.53996,19.93421,0.07623,0.77440,8.30627,0.00000,0.48942,0.00000
0.33250,2.74632,1.31921,0.27930,18.84104,5.82430,1.70222,7.96875,2.34375,0.46633,19.31439,0.04825,0.72070,8.30627,0.00000,0.46900,0.00000
0.36176,3.33972,1.68204,0.33225,21.14730,6.01975,1.82706,7.96875,1.40625,0.46633,18.62132,0.01089,0.66775,8.09188,0.00000,0.37450,0.00000
0.39780,4.07871,2.14372,0.39871,24.19627,5.55068,1.87406,7.26563,0.70313,0.39270,17.75411,0.09334,0.60129,7.29957,0.00000,0.37917,0.00000
0.42798,4.77515,2.56975,0.45536,26.18982,4.49527,1.92693,7.26563,0.00000,0.39270,16.94121,0.16294,0.54464,7.26563,0.00000,0.37858,0.00000
