time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
0.02240,0.00000,0.00000,0.00014,-0.00000,0.00000,0.00000,-5.85938,-23.20313,0.07363,50.99020,0.00000,0.00014,23.93151,0.00000,0.87413,0.00000
0.07639,0.00000,-0.01173,0.00263,0.03909,-0.39089,0.15128,-5.15625,-23.43750,0.07363,50.97869,0.00230,0.00263,23.99799,0.00000,0.48271,0.00000
0.10477,0.02954,-0.10938,0.00901,0.74270,-2.57989,0.26877,-5.85938,-23.43750,0.07363,50.88876,0.05042,0.00901,24.15882,0.00000,0.70438,0.00000
0.13551,0.05438,-0.26553,0.01834,0.93814,-4.92525,0.34955,-5.85938,-23.20313,0.07363,50.74060,0.10539,0.01834,23.93151,0.00000,0.48417,0.00000
0.16410,0.09604,-0.52282,0.02747,1.13359,-8.28693,0.30402,-5.85938,-22.50000,0.00000,50.49675,0.19671,0.02747,23.25043,0.00000,0.61775,0.00000
0.19204,0.15064,-0.81269,0.03701,1.56357,-10.39775,0.38480,-5.85938,-22.50000,0.00000,50.22377,0.30709,0.03701,23.25043,0.00000,0.50517,0.00000
0.21901,0.21414,-1.16243,0.04759,1.71993,-11.84405,0.37305,-5.85938,-22.50000,0.00000,49.89426,0.43795,0.04759,23.25043,0.00000,0.42671,0.00000
0.24688,0.28770,-1.56597,0.05788,1.95446,-14.50213,0.35396,-5.85938,-22.26563,0.00000,49.51456,0.58923,0.05788,23.02369,0.00000,0.55592,0.00000
0.27121,0.37160,-2.04474,0.06600,2.11082,-16.88657,0.33780,-5.85938,-21.79688,0.00000,49.06401,0.76539,0.06600,22.57069,0.00000,0.48417,0.00000
0.29822,0.46311,-2.51272,0.07519,2.30627,-18.64559,0.35102,-6.56250,-21.79688,0.00000,48.62631,0.94690,0.07519,22.76335,0.00000,0.49788,0.00000
