time_s,relX,relY,heading,vx_in,vy_in,omega_in,vx_out,vy_out,omega_out,pos_error,cross_track_error,theta_error,vel_mag,goalswitch,inference_ms,jumpMag
1.23582,18.90875,8.44716,0.66344,-23.37539,-11.96132,-2.14136,-15.00000,-14.06250,-0.88357,48.45945,1.09125,1.66344,20.56098,1.00000,0.43633,0.00000
1.27177,18.50616,7.46389,0.58501,-24.89988,-14.03305,-2.21921,-12.89063,-15.46875,-0.88357,47.48739,1.49384,1.58501,20.13580,1.00000,0.33746,0.00000
1.30438,18.10244,6.52598,0.51461,-25.52530,-17.16020,-2.21627,-11.71875,-16.40625,-0.88357,46.56466,1.89756,1.51461,20.16170,1.00000,0.42000,0.00000
1.34120,17.59287,5.39039,0.43421,-26.85434,-19.62282,-2.17955,-8.90625,-16.87500,-0.80994,45.45417,2.40713,1.43421,19.08106,1.00000,0.31850,0.00000
1.37368,17.12357,4.31880,0.36459,-26.73707,-23.53175,-2.19864,-6.56250,-17.34375,-0.80994,44.41205,2.87643,1.36459,18.54379,1.00000,0.33250,0.00000
1.40498,16.66777,3.25877,0.29833,-25.79893,-26.46345,-2.04590,-5.15625,-16.87500,-0.73631,43.38692,3.33223,1.29833,17.64519,1.00000,0.33221,0.00000
1.43570,16.24170,2.14018,0.23955,-23.41448,-29.51241,-1.86672,-3.28125,-16.87500,-0.68722,42.30745,3.75830,1.23955,17.19105,1.00000,0.36196,0.00000
1.47031,15.83004,0.97555,0.17681,-21.49911,-32.13140,-1.81238,-1.87500,-16.87500,-0.68722,41.18718,4.16996,1.17681,16.97885,1.00000,0.44829,0.00000
1.50270,15.41346,-0.36675,0.12007,-19.27102,-36.50940,-1.75363,-0.70313,-16.40625,-0.68722,39.89776,4.58655,1.12007,16.42131,1.00000,0.44625,0.00000
1.53701,15.04750,-1.62721,0.05969,-16.65204,-37.87752,-1.74922,0.00000,-15.93750,-0.61359,38.69106,4.95250,1.05969,15.93750,1.00000,0.39317,0.00000
1.57283,14.64132,-3.04808,-0.00304,-13.79852,-39.16747,-1.77419,1.40625,-15.46875,-0.53996,37.33845,5.35868,0.99696,15.53254,1.00000,0.37217,0.00000
1.61594,14.21034,-4.87842,-0.07533,-9.53779,-43.15458,-1.64788,1.87500,-14.53125,-0.46633,35.59558,5.78966,0.92467,14.65172,1.00000,0.36283,0.00000
1.65667,13.83097,-6.53717,-0.14512,-6.91880,-44.40543,-1.73160,2.57813,-14.06250,-0.46633,34.02673,6.16903,0.85488,14.29688,1.00000,0.38179,0.00000
1.68947,13.46795,-8.20488,-0.19892,-3.40077,-44.67906,-1.67579,3.28125,-12.42188,-0.41724,32.45916,6.53205,0.80108,12.84794,1.00000,0.36604,0.00000
1.72551,13.07279,-9.77965,-0.26172,-2.26718,-46.90715,-1.75069,4.45313,-11.71875,-0.41724,31.00412,6.92721,0.73828,12.53632,1.00000,0.35000,0.00000
1.75928,12.67754,-11.34075,-0.31974,0.39089,-46.20354,-1.73600,5.15625,-10.78125,-0.41724,29.57991,7.32245,0.68026,11.95083,1.00000,0.35612,0.00000
1.79393,12.35011,-12.94921,-0.38028,4.49527,-47.57166,-1.77860,6.56250,-10.07813,-0.34361,28.11167,7.64989,0.61972,12.02643,1.00000,0.44800,0.00000
1.82778,12.07811,-14.51790,-0.43821,9.45961,-45.85173,-1.72425,7.03125,-8.90625,-0.34361,26.68508,7.92189,0.56179,11.34724,1.00000,0.35087,0.00000
1.86401,11.79114,-16.21114,-0.49889,11.92223,-45.26540,-1.62732,7.03125,-7.73438,-0.26998,25.16536,8.20886,0.50111,10.45270,1.00000,0.40746,0.00000
1.90304,11.58200,-17.81754,-0.56380,17.23838,-43.54547,-1.65376,6.56250,-6.56250,-0.26998,23.72602,8.41800,0.43620,9.28078,1.00000,0.52938,0.00000
1.94311,11.36470,-19.79994,-0.62751,20.56097,-41.47374,-1.61851,7.03125,-5.15625,-0.19635,21.96840,8.63530,0.37249,8.71925,1.00000,0.47017,0.00000
1.98403,11.26789,-21.58274,-0.69216,25.09532,-38.54204,-1.58620,7.03125,-4.45313,-0.19635,20.38248,8.73211,0.30784,8.32279,1.00000,0.40921,0.00000
2.02362,11.21029,-23.52628,-0.75169,27.63613,-34.75038,-1.38645,7.03125,-3.98438,-0.14726,18.67198,8.78971,0.24831,8.08169,1.00000,0.35875,0.00000
2.06081,11.26141,-25.16162,-0.79837,31.58414,-32.40502,-1.23371,6.56250,-3.28125,-0.14726,17.22035,8.73859,0.20163,7.33710,1.00000,0.35263,0.00000
2.09983,11.41415,-26.86245,-0.84407,34.20313,-27.79248,-1.08684,5.85938,-1.87500,-0.14726,15.69433,8.58585,0.15593,6.15206,1.00000,0.42350,0.00000
2.14290,11.68715,-28.87221,-0.88972,36.74393,-23.96173,-1.02662,5.15625,-1.40625,-0.07363,13.88996,8.31285,0.11028,5.34457,1.00000,0.46317,0.00000
2.18183,12.01937,-30.48327,-0.92953,38.46386,-20.56097,-0.98256,5.15625,-0.70313,-0.07363,12.42009,7.98063,0.07047,5.20397,1.00000,0.46754,0.00000
2.21979,12.37053,-32.01699,-0.96259,38.81566,-16.80839,-0.85478,3.98438,-0.70313,0.00000,11.04252,7.62947,0.03741,4.04594,1.00000,0.41475,0.00000
2.25723,12.81171,-33.48038,-0.99383,38.81566,-12.74311,-0.78575,3.28125,-0.70313,0.00000,9.70448,7.18829,0.00617,3.35574,1.00000,0.40571,0.00000
2.29423,13.28641,-34.86402,-1.02081,38.50295,-9.53779,-0.69910,2.57813,0.00000,0.07363,8.45285,6.71359,0.02081,2.57813,1.00000,0.40337,0.00000
2.33323,13.76464,-36.20980,-1.04370,37.91661,-7.97422,-0.55370,2.57813,0.70313,0.07363,7.29694,6.23536,0.04370,2.67229,1.00000,0.36896,0.00000
2.36950,14.34955,-37.55400,-1.06310,37.60390,-4.72980,-0.50230,1.40625,0.00000,0.07363,6.15715,5.65045,0.06310,1.40625,1.00000,0.40279,0.00000
2.40625,14.84539,-38.67591,-1.07923,35.84488,-3.16623,-0.37158,0.70313,0.70313,0.07363,5.32196,5.15461,0.07923,0.99437,1.00000,0.48942,0.00000
2.44111,15.40580,-39.83018,-1.09063,34.78947,-1.60266,-0.29668,0.00000,1.40625,0.07363,4.59734,4.59420,0.09063,1.40625,1.00000,0.48096,0.00000
